,KWEA,KWEP,LAGO,PTI,Vegitec,HangarK
1673,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1674,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1675,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1676,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1677,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1678,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1679,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1680,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1681,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1682,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1683,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1684,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1685,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1686,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1687,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1688,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1689,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1690,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1691,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1692,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1693,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1694,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1695,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1696,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1697,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1698,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1699,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1700,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1701,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1702,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1703,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1704,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1705,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1706,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1707,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1708,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1709,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1710,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1711,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1712,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1713,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1714,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1715,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1716,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1717,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1718,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1719,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1720,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1721,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1722,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1723,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1724,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1725,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1726,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1727,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1728,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1729,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1730,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1731,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1732,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1733,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1734,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1735,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1736,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1737,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1738,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1739,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1740,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1741,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1742,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1743,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1744,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1745,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1746,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1747,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1748,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1749,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1750,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1751,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1752,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1753,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1754,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1755,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1756,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1757,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1758,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1759,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1760,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1761,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1762,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1763,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1764,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1765,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1766,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1767,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1768,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1769,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1770,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1771,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1772,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1773,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1774,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1775,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1776,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1777,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1778,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1779,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1780,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1781,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1782,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1783,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1784,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1785,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1786,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1787,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1788,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1789,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1790,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1791,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1792,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1793,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1794,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1795,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1796,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1797,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1798,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1799,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1800,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1801,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1802,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1803,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1804,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1805,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1806,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1807,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1808,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1809,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1810,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1811,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1812,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1813,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1814,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1815,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1816,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1817,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1818,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1819,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1820,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1821,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1822,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1823,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1824,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1825,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1826,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1827,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1828,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1829,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1830,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1831,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1832,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1833,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1834,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1835,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1836,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1837,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1838,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1839,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1840,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1841,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1842,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1843,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1844,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1845,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1846,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1847,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1848,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1849,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1850,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1851,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1852,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1853,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1854,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1855,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1856,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1857,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1858,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1859,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1860,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1861,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1862,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1863,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1864,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1865,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1866,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1867,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1868,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1869,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1870,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1871,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1872,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1873,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1874,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1875,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1876,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1877,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1878,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1879,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1880,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1881,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1882,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1883,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1884,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1885,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1886,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1887,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1888,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1889,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1890,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1891,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1892,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1893,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1894,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1895,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1896,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1897,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1898,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1899,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1900,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1901,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1902,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1903,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1904,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1905,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1906,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1907,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1908,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1909,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1910,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1911,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1912,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1913,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1914,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1915,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1916,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1917,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1918,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1919,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1920,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1921,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1922,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1923,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1924,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1925,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1926,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1927,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1928,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1929,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1930,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1931,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1932,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1933,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1934,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1935,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1936,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1937,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1938,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1939,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1940,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1941,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1942,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1943,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1944,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1945,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1946,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1947,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1948,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1949,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1950,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1951,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1952,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1953,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1954,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1955,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1956,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1957,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1958,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1959,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1960,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1961,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1962,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1963,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1964,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1965,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1966,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1967,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1968,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1969,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1970,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1971,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1972,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1973,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1974,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1975,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1976,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1977,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1978,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1979,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1980,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1981,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1982,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1983,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1984,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1985,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1986,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1987,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1988,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1989,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1990,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1991,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1992,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1993,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1994,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1995,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1996,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1997,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1998,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
1999,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2000,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2001,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2002,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2003,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2004,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2005,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2006,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2007,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2008,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2009,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2010,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2011,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2012,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2013,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2014,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2015,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2016,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2017,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2018,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2019,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2020,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2021,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2022,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2023,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2024,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2025,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2026,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2027,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2028,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2029,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2030,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2031,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2032,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2033,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2034,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2035,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2036,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2037,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2038,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2039,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2040,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2041,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2042,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2043,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2044,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2045,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2046,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2047,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2048,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2049,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2050,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2051,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2052,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2053,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2054,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2055,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2056,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2057,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2058,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2059,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2060,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2061,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2062,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2063,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2064,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2065,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2066,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2067,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2068,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2069,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2070,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2071,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2072,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2073,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2074,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2075,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2076,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2077,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2078,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2079,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2080,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2081,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2082,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2083,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2084,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2085,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2086,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2087,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2088,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2089,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2090,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2091,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2092,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2093,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2094,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2095,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2096,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2097,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2098,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2099,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2100,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2101,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2102,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2103,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2104,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2105,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2106,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2107,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
2108,0.499251,0.499251,0.134721729,0.499251,0,0.134721729
