,Collectief,KWEA,Penta,Vegitec,LAGO,PTI
280,590.0151065127658,203.6182218723843,574.0037560454118,26.395232917658273,819.601505506528,241.38732300368872
281,600.4359198818427,207.21451536598062,584.1417778500603,26.86142402536388,819.601505506528,245.65069222070738
282,610.349129161308,210.63563123954495,593.7859705123617,27.304906683697006,700.6462797436066,249.70639015781384
283,619.814452479352,213.90217862484587,602.9944315784747,27.728352474936766,222.44627217666277,253.57884873029207
284,629.1603395410167,217.12750774660984,612.0866975522711,28.146455101618294,581.6910539806853,257.4024434722027
285,638.2673540899233,220.2704003413,620.9465733414336,28.553871399183368,819.601505506528,261.1283105529783
286,648.9270399717582,223.94913036197008,631.3169853307155,29.03074883600543,459.16717144487626,265.48940743113195
287,659.6464439817827,227.64846951440865,641.7454948661559,29.510297855106614,579.3119494654268,269.8749362245694
288,669.828384838101,231.16232648093109,651.6511264861704,29.96580263369576,224.82537669192138,274.0405777804529
289,677.8604730795956,233.93425470378892,659.465246444481,30.32513045023675,576.9328449501683,277.3266703861205
290,683.6829905780769,235.9436450512138,665.1297571949291,30.585609722450485,578.1223972077976,279.7087821262885
291,685.4745344237635,236.5619190042676,666.8726835796823,30.665757190823943,578.1223972077976,280.4417395848018
292,686.4897426029858,236.9122742443314,667.8603418643759,30.7111740895689,226.01492894955052,280.8570821446259
293,688.9381858587575,237.7572486468383,670.2423412568721,30.820708963012624,220.0671676614044,281.8587906712607
294,693.1483138961207,239.21019243651466,674.3382182610422,31.009055513690242,463.9253804753932,283.58124069876675
295,686.0418566415642,236.75770575606796,667.4246102681875,30.69113722247554,814.843296476011,280.67384277999764
296,646.2695832673231,223.0320239982736,628.7316445266648,28.911863424584805,344.9701547124718,264.402187201004
297,595.6286105625837,205.5554802586196,579.4649253843056,26.64636165189511,223.63582443429218,243.68392304036354
298,563.0225125710888,194.3028943130405,547.743665181796,25.1876777274982,817.2224009912693,230.34409729542287
299,542.7482080507361,187.30609407764828,528.0195482610047,24.280675543738585,698.267175228348,222.0494620565815
300,538.7470934620362,185.92528224916148,524.1270126683892,24.10167953103787,343.7806024548427,220.41252373256864
301,548.0631214596062,189.14030680504123,533.1902298691061,24.51844636657984,819.601505506528,224.2239025168374
302,582.5801995531667,201.05238496721108,566.7706115486859,26.062620923908433,818.4119532488987,238.34554955085886
303,635.9682061546256,219.4769487682143,618.7098178143335,28.45101548143743,344.9701547124718,260.187681814553
304,660.4824977764363,227.9369973591671,642.5588605123742,29.547700007014228,582.8806062383145,270.2169830385423
305,675.2328754392555,233.02745290597673,656.9089544135095,30.207580829955685,460.35672370250535,276.2516661136345
306,686.9376285644075,237.06684273259484,668.2960734605642,30.731210956662267,820.7910577641571,281.0403215092542
307,698.6722407536543,241.11653712509727,679.7122412806982,31.256176874508405,462.735828217764,285.84119286251587
308,709.6006582123423,244.88800823872543,690.3440922276932,31.745076431586487,581.6910539806853,290.31223335944657
309,715.8412026081503,247.04166250852947,696.4152858012503,32.024256779754026,701.8358320012358,292.86536850660093
310,721.6637201066316,249.05105285595434,702.0797965516986,32.284736051967755,342.59105019721346,295.24748024676893
311,728.3820095279559,251.36958017990602,708.6157704945233,32.585289058368225,697.0776229707188,297.9960707161935
312,732.5025603730351,252.7916102719298,712.6245011794558,32.769628235627174,220.0671676614044,299.68187287077393
313,735.4884667825125,253.8220668603528,715.5293784873779,32.90320734958293,816.0328487336402,300.90346863496256
314,734.2343860905321,253.38927509321513,714.3093300180508,32.84710412172151,342.59105019721346,300.3903984140034
315,730.7707346555381,252.19394545064443,710.939672340861,32.692152349532826,459.16717144487626,298.97334732754445
316,727.4563785410181,251.0501386374949,707.7152585290675,32.54387953304194,579.3119494654268,297.617376029295
317,724.4704721315404,250.01968204907195,704.8103812211452,32.41030041908617,221.25671991903357,296.3957802651063
318,722.8879417345174,249.47354005720777,703.2707962479467,32.33950348868962,817.2224009912693,295.7483345100863
319,712.3476921090615,245.83602830007456,693.0165793509815,31.867969216425784,817.2224009912693,291.4361014625002
320,669.5895123253429,231.07988995385725,651.4187363015367,29.9551163045793,578.1223972077976,273.9428501193178
321,620.2026203125841,214.03613798134086,603.3720656285047,27.745717759751017,818.4119532488987,253.73765617963662
322,590.4032743459979,203.75218122887932,574.3813900954418,26.412598202472527,220.0671676614044,241.54613045303327
323,575.0258563371885,198.4453297985009,559.4212719596428,25.72466576560036,222.44627217666277,235.25491226746144
324,571.2934733253417,197.15725906297214,555.7901753247403,25.557691873155658,579.3119494654268,233.72791756222554
325,578.7582393490354,199.73340053402967,563.0523685945456,25.89163965804506,697.0776229707188,236.78190697269733
326,606.5868870853665,209.33725593813202,590.1258251043799,27.136597000112747,463.9253804753932,248.16717949493614
327,646.418878587797,223.0835468276948,628.876888392061,28.918542380282595,461.5462759601348,264.4632669892135
328,662.0650281734595,228.48313935103133,644.0984454855729,29.618496937410782,341.4014979395841,270.8644287935623
329,670.2165526713331,231.29628583742607,652.0287605362003,29.983167918510002,699.4567274859775,274.1993852297975
330,676.755687708089,233.55298576607245,658.3904418405498,30.27570617807312,462.735828217764,276.87467995337073
331,682.5782052065701,235.5623761134973,664.0549525909979,30.53618545028685,820.7910577641571,279.25679169353873
332,687.1765010771657,237.1492792596687,668.5284636451979,30.741897285778723,581.6910539806853,281.1380491703893
333,689.9832531020746,238.11790845278634,671.2590483146448,30.86746165289714,576.9328449501683,282.2863491887268
334,691.5359244350029,238.65374587876624,672.7695845147642,30.936922792154135,221.25671991903357,282.9215789861048
335,693.1781729602155,239.22049700239893,674.3672670341214,31.0103913048298,699.4567274859775,283.5934566564086
336,694.462112716291,239.6635933354208,675.616364276528,31.067830323830783,461.5462759601348,284.11874283500975
337,695.7460524723664,240.10668966844273,676.8654615189346,31.125269342831757,576.9328449501683,284.644029013611
338,697.657032574432,240.76618188503343,678.7245829960046,31.21075997576345,221.25671991903357,285.42585030269174
339,698.7916770100333,241.15775538863411,679.8284363730149,31.26152003906663,341.4014979395841,285.89005669308335
340,697.657032574432,240.76618188503343,678.7245829960046,31.21075997576345,697.0776229707188,285.42585030269174
341,696.1342203055984,240.2406490249377,677.2430955689645,31.14263462764601,695.8880707130896,284.80283646295544
342,694.999575869997,239.84907552133697,676.1392421919539,31.091874564342813,582.8806062383145,284.3386300725638
343,685.146084718721,236.44856877954103,666.5531470758109,30.65106348828881,224.82537669192138,280.307364050741
344,653.6746311628274,225.58755633756266,635.9357402503117,29.243139627195088,462.735828217764,267.431744696192
345,620.1727612484893,214.02583341545665,603.3430168554255,27.74438196861146,816.0328487336402,253.72544022199472
346,600.8240877150747,207.3484747224756,584.5194119000902,26.87878931017813,579.3119494654268,245.8094996700519
347,591.0004556278935,203.95827254656396,574.9623655570263,26.439314025263677,578.1223972077976,241.79044960587103
348,588.1041264107004,202.95872965579363,572.144634568342,26.309742284726592,344.9701547124718,240.605501714608
349,593.6280532682338,204.8650743443762,577.5186575879978,26.556863645544748,816.0328487336402,242.86545387835713
350,613.7530624681125,211.8103517503472,597.0975306433929,27.457186873606574,339.02239342432574,251.09900932898898
351,646.2397242032284,223.0217194323894,628.7025957535857,28.91052763344525,340.2119456819549,264.38997124336214
352,665.9467065057803,229.8227329159812,647.8747859858717,29.792149785553267,226.01492894955052,272.4525032870076
353,679.2638490920501,234.41856930034774,660.8305387792043,30.387912633795956,695.8880707130896,277.90082039528926
354,690.460998127591,238.282781506934,671.7238286839123,30.888834311130058,698.267175228348,282.48180451099694
355,700.4936436634357,241.74511564403528,681.4842164385308,31.337660134021416,699.4567274859775,286.586366278671
356,707.6001009179922,244.197602324482,688.3978244313853,31.65557842523613,578.1223972077976,289.4937641974401
357,714.2586722111272,246.4955205166653,694.8757008280517,31.953459849357476,697.0776229707188,292.21792275158094
358,721.5741429143471,249.02013915830162,701.9926502324608,32.28072867854909,814.843296476011,295.2108323738433
359,731.7560837706656,252.53399612482403,711.8982818524753,32.736233457138226,814.843296476011,299.3764739297267
360,741.699152114226,255.96541656427263,721.571523287856,33.18105190661092,339.02239342432574,303.44438782447514
361,748.7757503046878,258.40759867883514,728.4560825076315,33.49763440668606,695.8880707130896,306.3395697856024
362,753.0754555343356,259.8914561661643,732.6391058310393,33.68998833078236,814.843296476011,308.0986676860341
363,756.5689660334243,261.0970903746192,736.0378122813082,33.8462758941106,224.82537669192138,309.527934730135
364,755.135730956875,260.6024712121761,734.6434711735056,33.78215791941183,819.601505506528,308.94156876332437
365,749.8805356761944,258.7888676165516,729.5308871115626,33.547058678849695,220.0671676614044,306.7915602183522
366,745.1329444851251,257.15044164095906,724.9121321919664,33.33466788766003,460.35672370250535,304.84922295329216
367,724.022586170119,249.8651135608085,704.3746496249571,32.39026355199281,817.2224009912693,296.2125409004781
368,669.3506398125847,230.9974534267834,651.186346116903,29.944429975462835,463.9253804753932,273.84512245818274
369,610.5282835458768,210.69745863485034,593.960263150837,27.312921430534352,580.5015017230561,249.7796859036652
370,580.699078515196,200.40319731650462,564.940538844695,25.978466082116302,814.843296476011,237.57594421942
371,558.6332301491568,192.78812312805866,543.4734955391505,24.991316429983232,820.7910577641571,228.54835152206542
372,546.4507319984882,188.5838602472928,531.6215961228281,24.44631364504373,695.8880707130896,223.56424080417548
373,548.5707255492174,189.31548442507312,533.6840590114529,24.54115481595232,818.4119532488987,224.43157379674946
374,578.6388030926564,199.69218227049274,562.9361735022287,25.88629649348683,576.9328449501683,236.7330431421298
375,620.8893787867638,214.27314299667816,604.0401874093269,27.776440955960844,817.2224009912693,254.01862320540002
376,632.0566687582099,218.12705063738014,614.9044285409555,28.27602684215538,460.35672370250535,258.58739136346577
377,634.3856757576025,218.93080677635012,617.1702328411349,28.380218551040883,816.0328487336402,259.54023605953296
378,635.5501792572987,219.33268484583508,618.3031349912245,28.432314405483627,697.0776229707188,260.0166584075666
379,636.3265149237629,219.60060355882504,619.0584030912843,28.467044975112124,226.01492894955052,260.3342733062556
380,642.029596165865,221.56877564271298,624.6067187494154,28.722181082767623,579.3119494654268,262.6675212158561
381,649.6735165741276,224.20674450907583,632.043204657696,29.064143614494373,463.9253804753932,265.7948063721791
382,651.2859060352455,224.76319106682428,633.611838403974,29.136276336030484,819.601505506528,266.4544680848411
383,648.9568990358531,223.95943492785437,631.3460341037949,29.032084627144993,819.601505506528,265.5016233887739
384,647.4938048952089,223.45451119952702,629.9226442229129,28.966630861306665,818.4119532488987,264.90304146432135
385,643.8211400115515,222.18704959576678,626.3496451341687,28.802328551141084,578.1223972077976,263.40047867436925
386,637.5805956157434,220.03339532596272,620.2784515606114,28.523148202973545,579.3119494654268,260.8473435272149
387,634.8634207831188,219.0956798304978,617.6350132104023,28.401591209273803,341.4014979395841,259.7356913818032
388,636.5355283724263,219.67273552001464,619.2617445028386,28.476395513089024,817.2224009912693,260.4197850097488
389,640.8053745379792,221.14628844145955,623.4157190531674,28.667413646045762,340.2119456819549,262.1666669525387
390,645.3140932162904,222.70227788997832,627.8020837881298,28.869118108118965,459.16717144487626,264.01127655646366
391,640.0887569997047,220.89897886023803,622.7185484992661,28.635354658696382,220.0671676614044,261.8734839691334
392,600.0776111127054,207.09086057536987,583.7931925731096,26.84539453168919,579.3119494654268,245.50410072900476
393,546.6896045112466,188.66629677436669,531.853986307462,24.456999974160194,222.44627217666277,223.66196846531065
394,511.03788198208434,176.36264510859604,497.1697512508717,22.862065353528408,697.0776229707188,209.0761150408974
395,489.24076519289827,168.8403120131082,475.96414690304033,21.88693782165136,818.4119532488987,200.15846596231987
396,481.5968447846357,166.2023431467453,468.5276609947597,21.54497528992461,344.9701547124718,197.03118080599677
397,488.0165435650125,168.41782481185479,474.77314720679226,21.832170384929498,581.6910539806853,199.6576116990025
398,529.4310654644663,182.71025769328176,515.0637954676721,23.684912695495896,461.5462759601348,216.60114494829992
399,576.3396551573587,198.89873069740702,560.6994179751287,25.783440575740894,819.601505506528,235.7924144037045
400,593.3593216913807,204.7723332514181,577.2572186302848,26.544841525288728,817.2224009912693,242.75551025958012
401,601.2719736764964,207.50304321073907,584.9551434962784,26.8988261772715,340.2119456819549,245.9927390346802
402,607.4229408800202,209.62578378289044,590.939190750598,27.17399915202036,697.0776229707188,248.50922630890892
403,611.1851829559619,210.92415908430343,594.59933615858,27.34230883560462,223.63582443429218,250.04843697178674
404,611.5434917250991,211.04781387491417,594.9479214355306,27.358338329279317,459.16717144487626,250.19502846348934
405,610.0206794562656,210.52228101481845,593.4664340084903,27.290212981161876,579.3119494654268,249.57201462375312
406,607.5423771363993,209.66700204642737,591.0553858429149,27.179342316578595,580.5015017230561,248.55809013947652
407,603.4815444195096,208.26558108617203,587.1047527041408,26.997674721598756,819.601505506528,246.89671990017982
408,599.838738599947,207.008424048296,583.5608023884757,26.834708202572727,576.9328449501683,245.4063730678696
409,593.9565029732763,204.9784245691027,577.8381940918692,26.57155734807988,341.4014979395841,242.99982941241785
410,590.1644018332398,203.6697447018055,574.1489999108081,26.401911873356063,578.1223972077976,241.4484027918982
411,591.3886234611257,204.09223190305894,575.3399996070561,26.456679310077927,582.8806062383145,241.94925705521558
412,595.4195971139202,205.48334829742998,579.261583972751,26.6370111139182,223.63582443429218,243.59841133687033
413,600.376201753653,207.19390623421216,584.0836803039018,26.858752443084768,222.44627217666277,245.62626030542359
414,608.4082899951477,209.96583445707003,591.8978002622124,27.218080259625765,457.977619187247,248.91235291109123
415,600.4060608177479,207.2042108000964,584.112729076981,26.860088234224325,340.2119456819549,245.63847626306548
416,548.1228395877957,189.16091593680966,533.2483274152645,24.521117948858954,463.9253804753932,224.24833443212117
417,495.1230008195691,170.87031149230148,481.6867551996469,22.15008867614421,699.4567274859775,202.5650096177716
418,464.90562795565614,160.44209081746075,452.28939684347495,20.79826804291191,820.7910577641571,190.2024604841819
419,444.7507596916826,153.48650884560553,432.6814750150006,19.89660902371053,699.4567274859775,181.9566890759081
420,439.4358462828125,151.65229611821258,427.51079340689915,19.658838200869276,819.601505506528,179.7822486156522
421,455.44030463761226,157.17554343215983,443.0809357773618,20.374822251672153,460.35672370250535,186.33000191170368
422,498.8255247673212,172.14807766194602,485.28880306147033,22.315726777449353,224.82537669192138,204.0797883653656
423,556.1847868933851,191.9431487255518,541.0914961466543,24.881781556539508,340.2119456819549,227.54664299543072
424,589.746374935913,203.52548077942632,573.7423170876991,26.383210797402263,817.2224009912693,241.27737938491182
425,611.3344782764357,210.97568191372457,594.744580023976,27.348987791302406,819.601505506528,250.10951675999615
426,627.5479500798988,216.57106118886145,610.5180638059932,28.074322380082187,463.9253804753932,256.74278175954083
427,632.7135681682951,218.35375108683326,615.5435015486984,28.305414247225656,343.7806024548427,258.85614243158733
428,634.2960985653182,218.89989307869746,617.0830865218973,28.376211177622206,457.977619187247,259.5035881866074
429,635.6994745777725,219.38420767525622,618.4483788566205,28.438993361181414,816.0328487336402,260.077738195776
430,639.1929850768613,220.58984188371113,621.8470853068894,28.595280924509655,700.6462797436066,261.5070052398768
431,643.8509990756462,222.197354161651,626.3786939072479,28.803664342280637,220.0671676614044,263.41269463201115
432,644.9557844471531,222.57862309936752,627.4534985111792,28.853088614444275,224.82537669192138,263.86468506476103
433,641.9698780376755,221.5481665109445,624.548621203257,28.71950950048851,343.7806024548427,262.6430893005723
434,641.6414283326329,221.434816286218,624.2290846993856,28.70481579795338,221.25671991903357,262.5087137665115
435,641.6414283326329,221.434816286218,624.2290846993856,28.70481579795338,463.9253804753932,262.5087137665115
436,639.5214347819038,220.70319210843763,622.1666218107608,28.60997462704479,343.7806024548427,261.64138077393756
437,638.5360856667762,220.36314143425807,621.2080122991465,28.56589351943938,817.2224009912693,261.2382541717552
438,638.3867903463024,220.31161860483692,621.0627684337504,28.559214563741595,460.35672370250535,261.1771743835459
439,626.4431647083921,216.18979225114492,609.443259202062,28.024898107918556,695.8880707130896,256.290791326791
440,586.2827235009189,202.3301511368556,570.3726594105093,26.228259025213575,342.59105019721346,239.86032829845286
441,543.9127115504324,187.7079721471333,529.1524504110944,24.33277139818134,699.4567274859775,222.5258844046151
442,515.6958959808695,177.97015738653596,501.70135985123034,23.0704487712994,343.7806024548427,210.98180443303184
443,499.81087388244885,172.4881283361256,486.2474125730846,22.359807885054753,339.02239342432574,204.48291496754788
444,495.8396183578437,171.11762107352303,482.3839257535482,22.18214766349359,701.8358320012358,202.8581926011769
445,504.11057911209656,173.97198582345473,490.4304358964925,22.552161809151045,579.3119494654268,206.24201286797964
446,525.459809939861,181.33975043067912,511.2003086481356,23.507252473934734,457.977619187247,214.97642258192886
447,546.7791817035309,188.69721047201938,531.9411326266996,24.461007347578864,695.8880707130896,223.6986163382363
448,558.8422435978202,192.86025508924826,543.676836950705,25.00066696796014,698.267175228348,228.63386322555866
449,572.5774130814169,197.60035539599406,557.0392725671468,25.61513089215664,578.1223972077976,234.25320374082673
450,587.6562404492787,202.8041611675302,571.7089029721536,26.289705417633225,457.977619187247,240.42226234997972
451,602.6454906248559,207.97705324141364,586.2913870579226,26.960272569691146,340.2119456819549,246.55467308620698
452,616.7091098134954,212.83050377288598,599.9733591782359,27.589430196422775,339.02239342432574,252.30838913553583
453,627.249359438951,216.46801553001913,610.2275760752009,28.060964468686606,339.02239342432574,256.62062218312195
454,637.1625687184164,219.88913140358346,619.8717687375023,28.504447127019734,220.0671676614044,260.67632012022847
455,640.2977704483679,220.97111082142763,622.9218899108205,28.644705196673286,460.35672370250535,261.9589956726266
456,639.8498844869465,220.81654233316422,622.4861583146323,28.624668329579922,341.4014979395841,261.77575630799834
457,637.4014412311748,219.97156793065736,620.1041589221362,28.515133456136198,695.8880707130896,260.7740477813636
458,637.1028505902269,219.86852227181504,619.8136711913439,28.50177554474062,221.25671991903357,260.65188820494467
459,635.0724342317823,219.16781179168737,617.8383546219569,28.4109417472507,699.4567274859775,259.82120308529636
460,628.2645676181735,216.818370770083,611.2152343598945,28.10638136743157,340.2119456819549,257.03596474294613
461,621.3074056840908,214.41740691905738,604.4468702324359,27.795142031914647,342.59105019721346,254.18964661238647
462,616.9181232621588,212.90263573407555,600.1767005897904,27.598780734399682,701.8358320012358,252.39390083902902
463,605.4522426497649,208.94568243453128,589.0219717273694,27.08583693680956,814.843296476011,247.70297310454438
464,573.1447352992177,197.79614214779443,557.591199255652,25.64051092380823,222.44627217666277,234.4853069360226
465,537.3437174495817,185.44096765260267,522.7617203336657,24.03889734747866,700.6462797436066,219.83837372339997
466,508.7685931108815,175.5794981013946,494.962044496851,22.760545226922037,816.0328487336402,208.14770226011404
467,488.2554160777707,168.5002613389286,475.005537391426,21.84285671404596,459.16717144487626,199.75533936013758
468,475.2070050683537,163.99716604752007,462.31122355580624,21.25911598605928,580.5015017230561,194.4169658706329
469,474.4903875300791,163.74985646629858,461.614053001905,21.2270569987099,339.02239342432574,194.12378288722763
470,504.9167738426554,174.2502091023289,491.21475276963145,22.588228169919102,578.1223972077976,206.57184372431058
471,539.3741338080265,186.1416781327303,524.7370369030527,24.12973114496858,814.843296476011,220.66905884304828
472,550.5712828435674,190.00589033931655,535.6303268077608,24.63065282230268,698.267175228348,225.25004295875596
473,555.0800015218784,191.56187978783527,540.0166915427232,24.832357284375878,695.8880707130896,227.09465256268086
474,558.8123845337254,192.84995052336404,543.6477881776258,24.999331176820583,816.0328487336402,228.62164726791676
475,564.724479224491,194.89025456844158,549.3994452473116,25.263817822452985,578.1223972077976,231.04040688101043
476,572.3385405686587,197.5179188689202,556.806882382513,25.604444563040175,460.35672370250535,234.1554760796916
477,577.4145814647707,199.2696950692393,561.7451738059807,25.83152905676497,701.8358320012358,236.23218887881242
478,586.2528644368242,202.31984657097138,570.3436106374301,26.226923234074018,457.977619187247,239.84811234081099
479,593.1503082427174,204.70020129022853,577.0538772187303,26.535490987311828,814.843296476011,242.66999855608697
480,593.5086170118547,204.82385608083925,577.4024624956809,26.551520480986518,461.5462759601348,242.81659004778956
481,591.5677778456943,204.15405929836433,575.5142922455316,26.46469405691527,814.843296476011,242.02255280106692
482,590.5824287305667,203.8140086241847,574.5556827339173,26.420612949309874,462.735828217764,241.61942619888464
483,590.1046837050502,203.64913557003703,574.0909023646497,26.39924029107695,223.63582443429218,241.42397087661442
484,590.0151065127658,203.6182218723843,574.0037560454118,26.395232917658273,341.4014979395841,241.38732300368872
485,581.236541668902,200.58867950242075,565.463416760121,26.002510322628343,461.5462759601348,237.79583145697399
486,575.085574465378,198.46593893026935,559.4793695058014,25.727337347879473,580.5015017230561,235.27934418274518
487,560.3053377384641,193.36517881757553,545.1002268315868,25.066120733798464,820.7910577641571,229.23244515001113
488,521.996158504867,180.14442078810848,507.83065097094607,23.352300701746053,576.9328449501683,213.55937149547
489,490.5545640130683,169.29371291201429,477.24229291852595,21.945712631791892,224.82537669192138,200.69596809856284
490,464.87576889156134,160.43178625157654,452.2603480703957,20.796932251772354,578.1223972077976,190.19024452654003
491,445.7958269349997,153.84716865155355,433.6981820727733,19.943361713595046,698.267175228348,182.38424759337414
492,440.9586585516461,152.1778289783083,428.99228083393956,19.726963548986713,457.977619187247,180.40526245538842
493,455.5895999580861,157.22706626158097,443.2261796427579,20.38150120736994,582.8806062383145,186.39108169991312
494,481.14895882321406,166.04777465848187,468.0919293985713,21.524938422831248,699.4567274859775,196.84794144136848
495,490.61428214125795,169.31432204378277,477.30039046468454,21.948384214071012,818.4119532488987,200.7204000138467
496,483.5974020789858,166.89274906098876,470.4739287910675,21.634473296274976,462.735828217764,197.84964996800326
497,480.58163660541334,165.85198790668147,467.5400027100661,21.499558391179654,339.02239342432574,196.6158382461726
498,474.1619378250365,163.63650624157202,461.2945164980335,21.21236329617477,697.0776229707188,193.98940735316685
499,460.63578179010324,158.96853789601587,448.1354222931463,20.607249909955176,463.9253804753932,188.45557854139201
500,447.64708890887584,154.48605173637583,435.49920600368506,20.026180764247616,819.601505506528,183.14163696717117
501,435.9423357837238,150.44666190975767,424.1120869566303,19.502550637541034,576.9328449501683,178.35298157155142
502,431.4336171054127,148.89067246123895,419.7257222216679,19.30084617546784,459.16717144487626,176.50837196762646
503,427.79081128585005,147.6335154233629,416.1817719060029,19.13787965644181,580.5015017230561,175.01802513531626
504,426.32771714520607,147.12859169503562,414.75838202512114,19.072425890603483,698.267175228348,174.4194432108638
505,426.5367305938695,147.20072365622522,414.96172343667564,19.081776428580387,341.4014979395841,174.50495491435697
506,427.01447561938596,147.36559671037293,415.4265038059432,19.103149086813314,578.1223972077976,174.7004102366272
507,426.68602591434336,147.2522464856464,415.1069673020717,19.088455384278177,221.25671991903357,174.5660347025664
508,425.1034955173203,146.7061044937822,413.567382328873,19.017658453881623,459.16717144487626,173.91858894754643
509,421.0725218645256,145.31498809941115,409.64579796317815,18.837326650041348,578.1223972077976,172.26943466589168
510,418.6539376728488,144.48031826278853,407.2928473437613,18.729127567737184,576.9328449501683,171.27994209689882
511,401.5148348824475,138.56549744524048,390.61885159628815,17.962383453631112,814.843296476011,164.2679824104556
512,364.1611456998832,125.67448552406879,354.2788364741824,16.291308738044552,344.9701547124718,148.98581940045486
513,331.34603425972495,114.34976761730007,322.3542348601183,14.823274275670748,222.44627217666277,135.56048195202098
514,313.01256890553265,108.02276416438286,304.5182881894764,14.003098515982375,699.4567274859775,128.05988395990232
515,306.174843227829,105.66301857689419,297.86611915433474,13.697202345023683,340.2119456819549,125.26242965991014
516,306.2345613560186,105.68362770866266,297.9242167004932,13.699873927302798,340.2119456819549,125.28686157519392
517,318.3872004425923,109.87758602354425,309.74706734373626,14.243540921102744,461.5462759601348,130.25875633544197
518,346.7234522685343,119.65661904767849,337.3143529959172,15.51120671254291,339.02239342432574,141.8517001375928
519,371.86478423633537,128.33306352220015,361.77341992862154,16.635942852050416,223.63582443429218,152.13753647206175
520,379.09067774727106,130.8267684661838,368.8032230137931,16.959204307823352,576.9328449501683,155.09379822139843
521,387.3019203733343,133.66052408434703,376.79163561057885,17.326546871201696,461.5462759601348,158.45318657291736
522,396.40893492224086,136.80341667903718,385.65151139974137,17.733963168766767,343.7806024548427,162.17905365369293
523,403.724405625461,139.32803532067354,392.76846080415066,18.061231997958384,220.0671676614044,165.17196327595525
524,409.1587552907101,141.2034663116034,398.05533750456885,18.304345985357866,701.8358320012358,167.3952675667787
525,413.15986987941005,142.5842781400902,401.9478730971845,18.48334199805858,461.5462759601348,169.03220589079157
526,414.89169559690697,143.18194296137554,403.6327019357793,18.56081788415292,580.5015017230561,169.74073143402103
527,414.8618365328122,143.1716383954913,403.60365316270014,18.559482093013365,578.1223972077976,169.72851547637913
528,415.2201453019496,143.29529318610207,403.95223843965084,18.57551158668806,819.601505506528,169.8751069680818
529,417.45957510905765,144.06813562741934,406.13089642059236,18.67569592215488,820.7910577641571,170.79130379122333
530,424.3271598508561,146.43818578079222,412.8121142288133,18.982927884253126,344.9701547124718,173.60097404885735
531,431.4336171054127,148.89067246123895,419.7257222216679,19.30084617546784,701.8358320012358,176.50837196762646
532,436.27078548876636,150.56001213448423,424.4316234605018,19.51724434007617,814.843296476011,178.4873571056122
533,439.644859731476,151.7244280794022,427.7141348184538,19.66818873884618,699.4567274859775,179.86776031914542
534,442.1828801795319,152.60031617956173,430.1832805301876,19.781730985708574,462.735828217764,180.90611671870582
535,431.67248961817097,148.97310898831282,419.9581124063018,19.3115325045843,819.601505506528,176.6060996287616
536,402.2015933566274,138.8025024605778,391.28697337711037,17.993106649840943,695.8880707130896,164.54894943621903
537,374.99998596628683,129.4150429400443,364.8235411019398,16.776200921703964,340.2119456819549,153.4202120244599
538,355.35272179192447,122.63463858822097,345.7094484158121,15.897250351875059,462.735828217764,145.38211189609817
539,343.40909615401426,118.512812234529,334.0899391841237,15.362933896052018,698.267175228348,140.49572883934337
540,341.1995254110008,117.75027435909595,331.9403299762613,15.264085351724754,340.2119456819549,139.5917479738437
541,357.3234200221796,123.31473993658012,347.6266674390408,15.985412567085858,463.9253804753932,146.1883651004627
542,389.30247766768434,134.35092999859046,378.7379034068868,17.416044877552054,343.7806024548427,159.2716557349238
543,411.01001726458617,141.84234939642565,399.85636143548066,18.387165036010433,460.35672370250535,168.15265694057572
544,415.0409909173809,143.23346579079669,403.77794580117546,18.567496839850712,578.1223972077976,169.80181122223044
545,419.1914008265546,144.66580044870463,407.81572525918716,18.75317180824922,226.01492894955052,171.49982933445276
546,422.80434758202256,145.9126529206965,411.330626801773,18.91480253613569,459.16717144487626,172.9779602091211
547,428.5372878882195,147.89112957046865,416.9079912329835,19.17127443493075,695.8880707130896,175.32342407636344
548,432.2398118359716,149.16889574011313,420.51003909480687,19.33691253623589,220.0671676614044,176.8382028239574
549,431.37389897722306,148.87006332947047,419.66762467550944,19.298174593188723,340.2119456819549,176.48394005234266
550,419.818441172545,144.88219633227348,408.42574949385084,18.78122342217993,341.4014979395841,171.7563644449324
551,406.2027079453273,140.1833142890646,395.179508969726,18.172102662541658,344.9701547124718,166.18588776023188
552,397.06583433232595,137.03011712849022,386.2905844074843,17.763350573837034,462.735828217764,162.4478047218144
553,393.2140150640999,135.70082812942456,382.54329268026476,17.591033516834102,819.601505506528,160.871946186011
554,393.8410554100902,135.9172240129934,383.1533169149284,17.61908513076481,224.82537669192138,161.12848129649063
555,388.2872694884619,134.00057475852662,377.75024512219323,17.370627978807093,343.7806024548427,158.85631317509961
556,396.916539011852,136.97859429906907,386.1453405420881,17.756671618139244,342.59105019721346,162.386724933605
557,419.34069614702855,144.7173232781258,407.9609691245833,18.759850763947004,699.4567274859775,171.5609091226622
558,443.1980883587543,152.95067141962556,431.17093881488114,19.827147884453534,221.25671991903357,181.32145927853
559,457.8290297651944,157.99990870289827,445.4048376236995,20.48168554283676,463.9253804753932,187.30727852305466
560,461.0538086874301,159.11280181839507,448.5421051162554,20.625950985908982,582.8806062383145,188.62660194837846
561,457.0825531628249,157.7422945557925,444.678618296719,20.448290764347817,700.6462797436066,187.00187958200746
