,1_Plant1_x,1_Plant2_x,1_Plant3_x,2_Plant1_x,2_Plant2_x,2_Plant3_x,3_Plant1_x,3_Plant2_x,3_Plant3_x,4_Plant1_x,4_Plant2_x,4_Plant3_x,5_Plant1_x,5_Plant2_x,5_Plant3_x,6_Plant1_x,6_Plant2_x,6_Plant3_x,7_Plant1_x,7_Plant2_x,7_Plant3_x
123,283.46074622763405,0.0,0.0,1689.1499063791823,15.398212601800262,137.64967363619866,0.0,0.0,0.0,254.99999999962577,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
124,315.8613465150766,0.0,0.0,1633.2512513822103,15.354426835404471,134.85979256219505,0.0,0.0,0.0,254.99999999964373,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
125,276.7806396504172,0.0,0.0,1652.0286372003886,15.368379352397731,135.7468399496234,0.0,0.0,0.0,254.99999999966326,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
126,275.4137953625026,0.0,0.0,1637.875102362901,15.3575515137518,135.07391057550933,0.0,0.0,0.0,254.99999999941957,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
127,272.49852004963714,0.0,0.0,1628.1325649056664,15.350759919552535,134.6259572447362,0.0,0.0,0.0,254.9999999995969,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
128,263.4515691839892,0.0,0.0,1577.4270113324617,15.316757256889689,132.47428531598888,0.0,0.0,0.0,254.99999999950245,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
129,244.18981665248052,0.0,0.0,1467.7262682894939,15.25633543072531,129.625382647094,0.0,0.0,0.0,254.99999999924177,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
130,224.9747781529805,0.0,0.0,1358.7274641614465,15.206708941202738,126.33685017459213,0.0,0.0,0.0,254.99999999938095,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
131,212.25299010266312,0.0,0.0,1286.9105324934173,15.177227210527185,123.80781880425916,0.0,0.0,0.0,254.99999999979974,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
132,204.19046789368852,0.0,0.0,1234.1353932438558,15.157602699630937,122.62031958351398,0.0,0.0,0.0,254.99999999949918,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
133,508.3813163253849,0.0,0.0,913.8235042630524,15.050505254097216,116.24795163247742,0.0,0.0,0.0,254.99999999950387,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
134,505.82202502949167,0.0,0.0,956.1659764928363,15.064561101182383,117.06766185747892,0.0,0.0,0.0,254.99999999966442,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
135,521.4556544083395,0.0,0.0,1045.8099195783839,15.093840275677863,118.79339498046767,0.0,0.0,0.0,254.99999999936557,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
136,536.9802843791674,0.0,0.0,1134.791666030706,15.123224619322174,120.54397585411907,0.0,0.0,0.0,254.99999999965328,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
137,541.4025460759729,0.0,0.0,1160.1231157860802,15.131794355386845,121.05784414041851,0.0,0.0,0.0,254.9999999995006,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
138,540.4526940917998,0.0,0.0,1154.3258029983333,15.13052531393652,121.30330218627404,0.0,0.0,0.0,254.99999999962893,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
