Time,1_Plant1,3_Plant1,6_Plant1
955,270.79200000000014,122.54545454545445,70.0
956,288.0000000000001,139.9999999999999,70.0
957,288.0000000000001,139.9999999999999,70.0
958,288.0000000000001,139.9999999999999,70.0
959,288.0000000000001,139.9999999999999,70.0
960,288.0000000000001,139.9999999999999,95.71428571428572
961,270.79200000000014,122.54545454545445,70.0
962,253.58400000000017,105.09090909090904,70.0
963,236.3760000000002,87.6363636363636,70.0
964,253.58400000000017,105.09090909090904,70.0
965,270.79200000000014,122.54545454545445,70.0
966,288.0000000000001,139.9999999999999,70.0
967,288.0,139.99999999999991,70.0
968,288.0000000000001,139.9999999999999,70.0
969,288.0,139.9999999999999,70.0
970,288.0000000000001,130.9222087167847,70.0
971,288.0000000000001,113.46766326223926,70.0
972,270.79200000000014,96.01311780769385,70.0
973,288.0000000000001,113.46766326223926,70.0
974,288.0000000000001,130.9222087167847,70.0
975,270.79200000000014,113.46766326223926,70.0
976,270.79200000000014,122.5454545454545,70.0
977,288.0000000000001,139.99999999999991,70.0
978,288.0000000000001,139.9999999999999,70.0
979,270.79200000000014,122.54545454545445,70.0
980,288.0000000000001,139.9999999999999,70.0
981,270.79200000000014,122.54545454545445,70.0
982,288.0000000000001,139.9999999999999,70.0
983,288.0000000000001,139.9999999999999,70.0
984,288.0000000000001,139.9999999999999,95.71428571428572
985,270.79200000000014,122.54545454545445,70.0
986,253.58400000000017,105.09090909090904,70.0
987,270.79200000000014,103.49670129090902,70.0
988,253.58400000000017,86.04215583636358,70.0
989,270.79200000000014,103.49670129090899,70.0
990,288.0000000000001,120.95124674545443,70.0
991,288.0000000000001,134.08641204545444,70.0
992,288.0000000000001,139.9999999999999,70.0
993,288.0000000000001,139.9999999999999,70.0
994,288.0,139.99999999999991,70.0
995,288.0000000000001,139.9999999999999,70.0
996,288.0000000000001,139.99999999999991,70.0
997,288.0000000000001,139.9999999999999,70.0
998,288.0,139.9999999999999,70.0
999,288.0000000000001,139.9999999999999,70.0
1000,288.0000000000001,139.9999999999999,70.0
1001,270.79200000000014,122.54545454545445,70.0
1002,288.0000000000001,139.9999999999999,70.0
1003,288.0,139.9999999999999,70.0
1004,270.792,122.54545454545445,70.0
1005,287.99999999999994,139.9999999999999,70.0
1006,270.792,122.54545454545445,70.0
1007,288.0,139.9999999999999,95.71428571428572
1008,270.792,122.54545454545445,70.0
1009,253.584,105.09090909090904,70.0
1010,236.37600000000003,87.63636363636363,70.0
1011,236.3760000000002,70.18181818181819,70.0
1012,253.58400000000017,87.63636363636363,70.0
1013,270.79200000000014,105.09090909090904,70.0
1014,288.0000000000001,122.54545454545445,70.0
1015,270.792,122.54545454545445,70.0
1016,288.0,139.9999999999999,95.71428571428572
1017,270.792,122.54545454545445,70.0
1018,288.0000000000001,129.32408063496666,70.0
1019,288.0000000000001,139.9999999999999,95.71428571428572
1020,270.79200000000014,122.54545454545445,70.0
1021,253.58400000000017,105.09090909090904,70.0
1022,270.79200000000014,122.54545454545445,70.0
1023,288.0000000000001,139.9999999999999,70.0
1024,288.0,139.99999999999986,70.0
1025,270.792,122.54545454545445,70.0
1026,288.0,139.9999999999999,93.60818873928571
1027,270.792,122.54545454545445,70.0
1028,288.0,139.9999999999999,70.0
1029,270.792,122.54545454545445,70.0
1030,287.99999999999994,139.9999999999999,70.0
1031,270.792,122.54545454545445,70.0
1032,288.0,139.9999999999999,95.71428571428572
1033,270.792,122.54545454545445,70.0
1034,253.584,105.09090909090904,70.0
1035,236.37600000000003,87.6363636363636,70.0
1036,253.58400000000017,105.09090909090901,70.0
1037,270.79200000000014,122.54545454545445,70.0
1038,288.0000000000001,139.9999999999999,70.0
1039,288.0000000000001,139.9999999999999,70.0
1040,288.0,139.9999999999999,70.0
1041,288.0000000000001,139.9999999999999,70.0
1042,288.0,139.9999999999999,70.0
1043,270.792,122.54545454545445,70.0
1044,288.0000000000001,139.9999999999999,70.0
1045,270.79200000000014,122.54545454545445,70.0
1046,288.0000000000001,139.9999999999999,70.0
1047,270.792,122.54545454545445,70.0
1048,253.584,105.09090909090904,70.0
1049,270.792,122.54545454545445,70.0
1050,288.0,139.9999999999999,95.71428571428572
1051,288.0,139.9999999999999,70.0
1052,288.0000000000001,139.9999999999999,70.0
1053,288.0000000000001,139.9999999999999,70.0
1054,270.79200000000014,122.54545454545445,70.0
1055,288.0000000000001,139.9999999999999,95.71428571428572
1056,270.79200000000014,122.54545454545445,70.0
1057,253.58400000000017,105.09090909090901,70.0
1058,236.3760000000002,87.63636363636363,70.0
1059,236.3760000000002,87.63636363636363,70.0
1060,253.58400000000017,105.09090909090901,70.0
1061,270.79200000000014,122.54545454545445,70.0
1062,288.0000000000001,139.9999999999999,95.71428571428572
1063,288.0,139.9999999999999,70.0
1064,270.792,122.54545454545445,70.0
1065,288.0000000000001,139.9999999999999,70.0
1066,288.0,139.99999999999991,95.71428571428572
1067,270.792,122.54545454545448,70.0
1068,270.79200000000014,105.09090909090907,70.0
1069,288.0000000000001,122.54545454545448,70.0
1070,270.79200000000014,105.09090909090907,70.0
1071,266.45177910960024,87.63636363636365,70.0
1072,283.65977910960015,105.09090909090907,70.0
1073,288.0000000000001,122.54545454545448,70.0
1074,288.0000000000001,139.9999999999999,70.0
1075,270.792,122.54545454545445,70.0
1076,253.584,105.09090909090904,70.0
1077,270.792,122.54545454545445,70.0
1078,288.0,139.9999999999999,95.71428571428572
1079,288.0,139.99999999999991,95.71428571428572
1080,270.792,122.54545454545448,70.0
1081,253.584,105.09090909090904,70.0
1082,236.37600000000003,87.63636363636365,70.0
1083,253.584,105.09090909090904,70.0
1084,270.792,122.54545454545448,70.0
1085,270.79200000000014,122.54545454545445,70.0
1086,288.0000000000001,139.9999999999999,70.0
1087,288.0,139.99999999999991,70.0
1088,270.792,122.54545454545445,70.0
1089,288.0,139.9999999999999,70.0
1090,288.0000000000001,139.99999999999991,70.0
1091,288.0000000000001,139.9999999999999,70.0
1092,288.0000000000001,139.9999999999999,70.0
1093,288.0000000000001,139.9999999999999,70.0
1094,288.0,139.9999999999999,70.0
1095,288.0000000000001,139.9999999999999,70.0
1096,270.79200000000014,122.54545454545445,70.0
1097,288.0000000000001,139.9999999999999,70.0
1098,288.0000000000001,139.9999999999999,70.0
1099,288.0,139.9999999999999,70.0
1100,288.0000000000001,139.9999999999999,70.0
1101,270.79200000000014,122.54545454545445,70.0
1102,288.0,139.9999999999999,70.0
1103,288.0000000000001,139.99999999999991,70.0
1104,288.0000000000001,139.9999999999999,95.71428571428572
1105,270.79200000000014,122.54545454545445,70.0
1106,253.58400000000017,105.09090909090901,70.0
1107,236.3760000000002,87.6363636363636,70.0
1108,253.58400000000017,104.76128104545458,70.0
1109,270.79200000000014,122.21582650000002,70.0
1110,288.0000000000001,139.67037195454543,70.0
1111,288.0,139.9999999999999,70.0
1112,288.0000000000001,139.9999999999999,70.0
1113,288.0000000000001,139.9999999999999,70.0
1114,288.0000000000001,139.9999999999999,70.0
1115,270.79200000000014,122.54545454545445,70.0
1116,288.0000000000001,139.99999999999991,70.0
1117,288.0000000000001,139.9999999999999,70.0
1118,270.79200000000014,122.54545454545445,70.0
1119,288.0,139.9999999999999,70.0
1120,288.0000000000001,139.9999999999999,70.0
1121,288.0000000000001,139.9999999999999,70.0
1122,270.79200000000014,122.54545454545445,70.0
1123,288.0,139.99999999999991,70.0
1124,288.0000000000001,139.9999999999999,70.0
1125,288.0000000000001,139.9999999999999,70.0
1126,288.0000000000001,139.99999999999991,70.0
1127,270.79200000000014,122.54545454545448,70.0
1128,288.0000000000001,139.9999999999999,70.0
1129,270.79200000000014,122.54545454545445,70.0
1130,288.0000000000001,122.54545454545445,70.0
1131,270.79200000000014,105.09090909090901,70.0
1132,253.58400000000017,87.63636363636363,70.0
1133,270.79200000000014,105.09090909090904,70.0
1134,270.79200000000014,122.54545454545445,70.0
1135,288.0000000000001,139.9999999999999,95.71428571428572
1136,270.79200000000014,122.54545454545445,70.0
1137,253.58400000000017,105.09090909090904,70.0
1138,238.97655356069635,87.63636363636363,70.0
1139,256.18455356069626,105.09090909090904,70.0
1140,270.79200000000014,122.54545454545445,70.0
1141,288.0000000000001,139.9999999999999,70.0
1142,288.0000000000001,131.21337905133038,70.0
1143,288.0,139.9999999999999,70.0
1144,270.792,122.54545454545445,70.0
1145,288.0000000000001,139.9999999999999,70.0
1146,288.0000000000001,122.54545454545445,70.0
1147,284.84695227489425,105.09090909090904,70.0
1148,270.79200000000014,122.5454545454545,70.0
1149,288.0000000000001,139.99999999999991,95.71428571428572
1150,270.79200000000014,122.5454545454545,70.0
1151,288.0,139.9999999999999,70.0
1152,288.0000000000001,139.9999999999999,70.0
1153,270.79200000000014,122.54545454545445,70.0
1154,270.79200000000014,116.564009035407,70.0
1155,288.0000000000001,134.01855448995246,70.0
1156,270.79200000000014,116.56400903540703,70.0
1157,288.0000000000001,134.0185544899524,70.0
1158,288.0000000000001,139.9999999999999,70.0
1159,288.0000000000001,139.9999999999999,70.0
1160,288.0000000000001,139.9999999999999,70.0
1161,288.0000000000001,139.99999999999991,70.0
1162,288.0000000000001,139.9999999999999,70.0
1163,288.0000000000001,133.36022733818163,70.0
1164,270.79200000000014,115.90568188363622,70.0
1165,286.00073473604255,104.90909090909085,70.0
1166,268.79273473604263,87.45454545454541,70.0
1167,251.5847347360426,70.0,70.0
1168,234.37673473604264,70.0,70.0
1169,251.5847347360426,87.45454545454541,70.0
1170,268.7927347360426,104.90909090909085,70.0
1171,270.79200000000014,122.36363636363626,70.0
1172,288.0000000000001,139.81818181818167,70.0
1173,284.01536465280014,122.54545454545445,70.0
1174,288.0000000000001,139.9999999999999,70.0
1175,288.0000000000001,122.54545454545445,70.0
1176,270.79200000000014,105.09090909090904,70.0
1177,253.58400000000017,87.63636363636363,70.0
1178,236.3760000000002,70.18181818181819,70.0
1179,236.3760000000002,87.63636363636363,70.0
1180,253.58400000000017,105.09090909090901,70.0
1181,270.79200000000014,122.54545454545445,70.0
1182,288.0000000000001,139.9999999999999,95.71428571428572
1183,270.79200000000014,122.54545454545445,70.0
1184,288.0000000000001,139.9999999999999,70.0
1185,287.76559810929393,122.54545454545445,70.0
1186,270.55759810929396,105.09090909090904,70.0
1187,287.76559810929393,122.54545454545445,70.0
1188,270.79200000000014,122.54545454545448,70.0
1189,288.0000000000001,139.99999999999991,95.71428571428572
1190,270.79200000000014,122.54545454545448,70.0
1191,253.58400000000017,105.09090909090907,70.0
1192,270.79200000000014,122.54545454545448,70.0
1193,270.79200000000014,122.54545454545448,70.0
1194,288.0000000000001,139.99999999999991,70.0
1195,270.79200000000014,122.54545454545448,70.0
1196,288.0000000000001,139.99999999999991,70.0
1197,288.0000000000001,139.9999999999999,70.0
1198,285.65480459520006,122.54545454545445,70.0
1199,287.4198686534172,122.54545454545445,70.0
1200,288.0,139.9999999999999,95.71428571428572
1201,270.792,122.54545454545445,70.0
1202,253.584,105.09090909090904,70.0
1203,236.37600000000003,87.6363636363636,70.0
1204,236.37600000000003,87.6363636363636,70.0
1205,253.584,105.09090909090904,70.0
1206,270.792,122.54545454545445,70.0
1207,288.0,139.9999999999999,95.71428571428572
1208,288.0000000000001,139.9999999999999,70.0
1209,270.79200000000014,122.54545454545445,70.0
1210,288.0,139.9999999999999,70.0
1211,288.0,139.9999999999999,70.0
1212,270.792,122.54545454545445,70.0
1213,287.99999999999994,139.9999999999999,70.0
1214,288.0000000000001,139.9999999999999,70.0
1215,270.79200000000014,122.54545454545445,70.0
1216,270.79200000000014,122.5454545454545,70.0
1217,288.0000000000001,139.99999999999991,70.0
1218,288.0,139.99999999999991,70.0
1219,288.0000000000001,139.9999999999999,70.0
1220,288.0,139.99999999999991,70.0
1221,270.79200000000014,122.54545454545448,70.0
1222,288.0000000000001,139.99999999999991,95.71428571428572
1223,270.79200000000014,122.54545454545448,70.0
1224,253.58400000000017,105.09090909090907,70.0
1225,253.58400000000017,87.63636363636363,70.0
1226,270.79200000000014,105.09090909090907,70.0
1227,288.0000000000001,122.54545454545448,70.0
1228,271.716983538094,105.09090909090907,70.0
1229,270.79200000000014,122.54545454545448,70.0
1230,288.0000000000001,139.99999999999991,70.0
1231,288.0000000000001,139.9999999999999,70.0
1232,270.792,122.54545454545445,70.0
1233,288.0,139.9999999999999,95.71428571428572
1234,270.792,122.54545454545445,70.0
1235,288.0000000000001,139.9999999999999,70.0
1236,288.0000000000001,139.9999999999999,70.0
1237,270.792,122.54545454545445,70.0
1238,288.0,139.9999999999999,76.95367304918415
1239,270.792,122.54545454545445,70.0
1240,287.99999999999994,139.9999999999999,70.0
1241,270.792,122.54545454545445,70.0
1242,288.0,139.9999999999999,70.0
1243,288.0000000000001,139.9999999999999,70.0
1244,270.79200000000014,122.54545454545445,70.0
1245,288.0000000000001,139.9999999999999,70.0
1246,285.29990089920017,122.54545454545445,70.0
1247,270.79200000000014,122.54545454545445,70.0
1248,288.0000000000001,139.9999999999999,95.71428571428572
1249,270.79200000000014,122.54545454545445,70.0
1250,253.58400000000017,105.09090909090904,70.0
1251,236.3760000000002,87.63636363636363,70.0
1252,219.16800000000018,70.1818181818182,70.0
1253,236.3760000000002,87.6363636363636,70.0
1254,253.58400000000017,105.09090909090904,70.0
1255,270.79200000000014,122.54545454545445,70.0
1256,288.0000000000001,139.9999999999999,95.71428571428572
1257,283.1306921124941,122.54545454545445,70.0
1258,265.92269211249413,105.09090909090904,70.0
1259,283.1306921124941,122.54545454545445,70.0
1260,270.79200000000014,122.54545454545448,70.0
1261,288.0000000000001,139.99999999999991,95.71428571428572
1262,270.79200000000014,122.54545454545448,70.0
1263,288.0000000000001,138.0379341804217,70.0
1264,288.0000000000001,139.9999999999999,70.0
1265,270.79200000000014,122.54545454545445,70.0
1266,288.0000000000001,139.9999999999999,70.0
1267,288.0,139.99999999999991,70.0
1268,288.0,139.9999999999999,70.0
1269,288.0,139.9999999999999,70.0
1270,288.0,139.99999999999991,70.0
1271,270.792,122.5454545454545,70.0
1272,258.46626387489385,105.0909090909091,70.0
1273,274.0892267076939,87.63636363636368,70.0
1274,256.88122670769394,105.09090909090901,70.0
1275,274.0892267076939,122.54545454545445,70.0
1276,256.88122670769394,105.09090909090904,70.0
1277,270.79200000000014,122.54545454545445,70.0
1278,288.0000000000001,139.9999999999999,95.71428571428572
1279,288.0000000000001,139.99999999999991,70.0
1280,288.0,139.9999999999999,70.0
1281,288.0000000000001,139.9999999999999,70.0
1282,288.0000000000001,139.9999999999999,70.0
1283,288.0000000000001,139.9999999999999,70.0
1284,288.0000000000001,139.9999999999999,70.0
1285,288.0000000000001,139.99999999999991,70.0
1286,270.79200000000014,122.54545454545448,70.0
1287,288.0000000000001,139.99999999999991,70.0
1288,288.0000000000001,135.19199688223964,70.0
1289,270.79200000000014,122.54545454545445,70.0
1290,288.0000000000001,139.9999999999999,70.0
1291,288.0000000000001,139.99999999999991,70.0
1292,270.792,122.54545454545445,70.0
1293,288.0,139.9999999999999,95.71428571428572
1294,270.792,122.54545454545445,70.0
1295,270.79200000000014,122.54545454545445,70.0
1296,288.0000000000001,139.9999999999999,95.71428571428572
1297,270.79200000000014,122.54545454545445,70.0
1298,253.58400000000017,105.09090909090904,70.0
1299,236.3760000000002,87.63636363636363,70.0
1300,253.58400000000017,105.09090909090901,70.0
1301,270.79200000000014,122.54545454545445,70.0
1302,288.0000000000001,139.9999999999999,95.71428571428572
1303,288.0,139.9999999999999,70.0
1304,288.0,139.9999999999999,70.0
1305,288.0000000000001,139.9999999999999,70.0
1306,288.0000000000001,139.9999999999999,70.0
1307,288.0000000000001,134.43372055314885,70.0
1308,270.79200000000014,116.97917509860343,70.0
1309,288.0000000000001,134.43372055314885,70.0
1310,288.0000000000001,139.9999999999999,70.0
1311,288.0000000000001,139.9999999999999,70.0
1312,288.0000000000001,139.9999999999999,70.0
1313,288.0000000000001,139.9999999999999,70.0
1314,288.0000000000001,139.9999999999999,70.0
1315,288.0000000000001,139.9999999999999,70.0
1316,270.79200000000014,122.54545454545445,70.0
1317,288.0000000000001,139.9999999999999,70.0
1318,270.79200000000014,122.54545454545445,70.0
1319,288.0000000000001,139.9999999999999,95.71428571428572
1320,270.79200000000014,122.54545454545445,70.0
1321,253.58400000000017,105.09090909090901,70.0
1322,236.3760000000002,87.63636363636363,70.0
1323,236.3760000000002,70.18181818181826,70.0
1324,253.58400000000017,87.63636363636368,70.0
1325,270.79200000000014,105.09090909090907,70.0
1326,288.0000000000001,122.5454545454545,70.0
1327,288.0,139.99999999999991,95.71428571428572
1328,288.0000000000001,139.99999999999991,70.0
1329,288.0000000000001,139.9999999999999,70.0
1330,288.0,139.9999999999999,70.0
1331,288.0000000000001,139.9999999999999,70.0
1332,270.79200000000014,122.54545454545445,70.0
1333,270.79200000000014,122.54545454545445,70.0
1334,288.0000000000001,139.9999999999999,74.47353485275443
1335,270.79200000000014,122.54545454545445,70.0
1336,288.0000000000001,139.9999999999999,70.0
1337,286.20366567840017,122.54545454545445,70.0
1338,270.79200000000014,122.54545454545445,70.0
1339,288.0000000000001,139.9999999999999,70.0
1340,288.0,139.9999999999999,70.0
1341,288.0,139.9999999999999,70.0
1342,288.0000000000001,139.9999999999999,70.0
1343,288.0,139.9999999999999,95.71428571428572
1344,270.792,122.54545454545445,70.0
1345,253.584,105.09090909090901,70.0
1346,236.37600000000003,87.63636363636363,70.0
1347,236.3760000000002,87.6363636363636,70.0
1348,253.58400000000017,105.09090909090901,70.0
1349,270.79200000000014,122.54545454545445,70.0
1350,288.0000000000001,139.9999999999999,95.71428571428572
1351,288.0,139.9999999999999,70.0
1352,288.0000000000001,139.9999999999999,70.0
1353,288.0,139.99999999999991,70.0
1354,288.0000000000001,139.9999999999999,70.0
1355,270.79200000000014,122.54545454545445,70.0
1356,288.0000000000001,139.99999999999991,70.0
1357,288.0,139.9999999999999,70.0
1358,288.0000000000001,139.9999999999999,70.0
1359,270.79200000000014,122.54545454545445,70.0
1360,288.0000000000001,139.99999999999991,70.0
1361,270.79200000000014,122.54545454545445,70.0
1362,288.0000000000001,139.9999999999999,70.0
1363,288.0,139.9999999999999,70.0
1364,288.0000000000001,139.99999999999991,70.0
1365,288.0,139.99999999999991,70.0
1366,288.0,139.9999999999999,70.0
1367,288.0000000000001,139.9999999999999,70.0
1368,288.0000000000001,139.9999999999999,95.71428571428572
1369,270.79200000000014,122.54545454545445,70.0
1370,253.58400000000017,105.09090909090901,70.0
1371,236.37600000000003,87.63636363636363,70.0
1372,253.584,105.09090909090901,70.0
1373,270.792,122.54545454545445,70.0
1374,288.0,139.9999999999999,95.71428571428572
1375,288.0,139.9999999999999,70.0
1376,288.0,139.9999999999999,70.0
1377,288.0,139.9999999999999,70.0
1378,270.792,122.54545454545445,70.0
1379,287.6141769840001,105.09090909090904,70.0
1380,270.79200000000014,88.47218539860316,70.0
1381,288.0000000000001,105.92673085314857,70.0
1382,288.0,123.38127630769398,70.0
1383,288.0,111.66362717133055,70.0
1384,270.792,94.20908171678511,70.0
1385,287.99999999999994,111.66362717133055,70.0
1386,270.792,122.54545454545445,70.0
1387,288.0,139.9999999999999,70.0
1388,270.792,122.54545454545445,70.0
1389,287.99999999999994,139.9999999999999,70.0
1390,270.792,122.54545454545445,70.0
1391,288.0,139.9999999999999,70.0
1392,288.0000000000001,122.54545454545445,95.71428571428572
1393,270.79200000000014,105.09090909090904,70.0
1394,253.58400000000017,87.6363636363636,70.0
1395,236.3760000000002,70.1818181818182,70.0
1396,242.8684374084939,87.6363636363636,70.0
1397,260.07643740849386,105.09090909090901,70.0
1398,277.2844374084939,122.54545454545445,70.0
1399,288.0,139.9999999999999,95.71428571428572
1400,288.0,139.9999999999999,95.71428571428572
1401,270.792,122.54545454545445,70.0
1402,253.584,105.09090909090904,70.0
1403,245.08212464769377,87.63636363636363,70.0
1404,262.2901246476938,105.09090909090904,70.0
1405,279.49812464769377,122.54545454545445,70.0
1406,288.0,139.9999999999999,70.0
1407,270.792,122.54545454545445,70.0
1408,287.99999999999994,139.9999999999999,70.0
1409,288.0000000000001,123.1305366818184,70.0
1410,288.0,105.67599122727296,70.0
1411,270.79200000000014,122.54545454545445,70.0
1412,288.0000000000001,139.9999999999999,70.0
1413,288.0,139.9999999999999,70.0
1414,287.99999999999994,139.9999999999999,70.0
1415,270.792,122.54545454545445,70.0
1416,288.0,139.9999999999999,95.71428571428572
1417,270.792,122.54545454545445,70.0
1418,253.584,105.09090909090904,70.0
1419,236.37600000000003,87.6363636363636,70.0
1420,253.584,105.09090909090904,70.0
1421,270.792,122.54545454545445,70.0
1422,288.0,139.9999999999999,95.71428571428572
1423,288.0000000000001,139.9999999999999,70.0
1424,270.79200000000014,122.54545454545445,70.0
1425,288.0,139.9999999999999,70.0
1426,288.0000000000001,139.99999999999991,70.0
1427,288.0000000000001,139.9999999999999,70.0
1428,288.0000000000001,139.99999999999991,70.0
1429,288.0000000000001,122.54545454545448,70.0
1430,270.79200000000014,105.09090909090907,70.0
1431,253.58400000000017,87.63636363636365,70.0
1432,270.79200000000014,105.09090909090907,70.0
1433,288.0000000000001,122.54545454545448,70.0
1434,288.0,139.99999999999991,70.0
1435,288.0,139.9999999999999,70.0
1436,288.0,139.9999999999999,70.0
1437,288.0,139.9999999999999,70.0
1438,288.0000000000001,139.9999999999999,70.0
1439,288.0000000000001,139.9999999999999,70.0
1440,288.0,139.9999999999999,95.71428571428572
1441,270.792,122.54545454545445,70.0
1442,253.584,105.09090909090901,70.0
1443,236.37600000000003,87.63636363636363,70.0
1444,253.584,105.09090909090901,70.0
1445,270.792,122.54545454545445,70.0
1446,288.0,139.9999999999999,95.71428571428572
1447,270.792,122.54545454545445,70.0
1448,288.0,139.9999999999999,95.71428571428572
1449,288.0000000000001,122.54545454545445,70.0
1450,270.79200000000014,105.09090909090904,70.0
1451,253.58400000000017,87.63636363636363,70.0
1452,270.79200000000014,70.27928780769388,70.0
1453,270.79200000000014,87.7338332622393,70.0
1454,253.58400000000017,70.27928780769388,70.0
1455,270.79200000000014,87.7338332622393,70.0
1456,288.0000000000001,105.18837871678471,70.0
1457,288.0,122.64292417133012,70.0
1458,270.792,105.18837871678471,70.0
1459,287.99999999999994,122.64292417133012,70.0
1460,288.0000000000001,139.9999999999999,70.0
1461,288.0,122.54545454545445,70.0
1462,288.0,105.09090909090904,70.0
1463,270.792,87.63636363636363,70.0
1464,287.99999999999994,105.09090909090904,95.71428571428572
1465,270.792,87.6363636363636,70.0
1466,253.584,70.18181818181819,70.0
1467,236.37600000000003,87.6363636363636,70.0
1468,253.584,105.09090909090901,70.0
1469,270.792,122.54545454545445,70.0
1470,288.0,139.9999999999999,95.71428571428572
1471,270.792,122.54545454545445,70.0
1472,288.0000000000001,139.81818181818167,70.0
1473,270.79200000000014,122.36363636363626,70.0
1474,280.27444126209383,104.90909090909085,70.0
1475,270.79200000000014,87.45454545454541,70.0
1476,288.0000000000001,104.90909090909085,70.0
1477,270.79200000000014,87.45454545454541,70.0
1478,253.58400000000017,70.0,70.0
1479,253.58400000000017,70.1818181818182,70.0
1480,270.79200000000014,87.63636363636363,70.0
1481,288.0000000000001,105.09090909090904,95.71428571428572
1482,270.79200000000014,87.63636363636363,70.0
1483,288.0000000000001,105.09090909090904,70.0
1484,270.792,122.54545454545445,70.0
1485,288.0,139.9999999999999,95.71428571428572
1486,288.0000000000001,139.9999999999999,70.0
1487,288.0,122.54545454545445,70.0
1488,270.792,105.09090909090904,70.0
1489,253.584,87.6363636363636,70.0
1490,236.37600000000003,70.1818181818182,70.0
1491,236.37600000000003,87.63636363636363,70.0
1492,253.584,105.09090909090904,70.0
1493,270.792,122.54545454545445,70.0
1494,288.0,139.9999999999999,95.71428571428572
1495,288.0000000000001,139.9999999999999,95.71428571428572
1496,270.79200000000014,122.54545454545445,70.0
1497,270.79200000000014,105.09090909090904,70.0
1498,288.0000000000001,122.54545454545445,70.0
1499,270.79200000000014,105.09090909090904,70.0
1500,288.0000000000001,122.54545454545445,70.0
1501,288.0,139.9999999999999,70.0
1502,270.79200000000014,122.54545454545445,70.0
1503,288.0000000000001,139.9999999999999,95.71428571428572
1504,270.79200000000014,122.54545454545445,70.0
1505,253.58400000000017,105.09090909090904,70.0
1506,270.79200000000014,122.54545454545445,70.0
1507,288.0000000000001,139.9999999999999,70.0
1508,288.0,139.9999999999999,70.0
1509,288.0000000000001,139.9999999999999,70.0
1510,288.0000000000001,139.9999999999999,70.0
1511,288.0,139.9999999999999,70.0
1512,288.0,139.9999999999999,95.71428571428572
1513,270.792,122.54545454545445,70.0
1514,253.584,105.09090909090901,70.0
1515,236.37600000000003,87.63636363636363,70.0
1516,253.584,105.09090909090901,70.0
1517,270.792,122.54545454545445,70.0
1518,288.0,139.9999999999999,95.71428571428572
1519,288.0,139.9999999999999,95.71428571428572
1520,270.792,122.54545454545445,70.0
1521,253.58400000000017,105.09090909090904,70.0
1522,270.79200000000014,114.66285620909073,70.0
1523,288.0000000000001,132.11740166363617,70.0
1524,270.79200000000014,114.66285620909073,70.0
1525,288.0000000000001,122.54545454545445,70.0
1526,270.79200000000014,105.09090909090904,70.0
1527,288.0000000000001,122.54545454545445,70.0
1528,288.0000000000001,139.9999999999999,70.0
1529,270.79200000000014,122.54545454545445,70.0
1530,288.0000000000001,139.9999999999999,70.0
1531,270.79200000000014,122.54545454545445,70.0
1532,288.0000000000001,139.9999999999999,70.0
1533,288.0,139.9999999999999,70.0
1534,276.6886192223999,122.54545454545445,70.0
1535,288.0000000000001,139.9999999999999,70.0
1536,288.0000000000001,139.9999999999999,95.71428571428572
1537,270.79200000000014,122.54545454545445,70.0
1538,253.58400000000017,105.09090909090901,70.0
1539,236.3760000000002,87.6363636363636,70.0
1540,253.58400000000017,105.09090909090901,70.0
1541,270.79200000000014,122.54545454545445,70.0
1542,288.0000000000001,139.9999999999999,70.0
1543,270.792,122.54545454545445,70.0
1544,288.0,139.9999999999999,95.71428571428572
1545,288.0,133.89493266223943,70.0
1546,270.792,116.44038720769402,70.0
1547,288.0,98.9858417531486,70.0
1548,270.792,81.5312962986032,70.0
1549,287.99999999999994,98.9858417531486,70.0
1550,270.792,81.5312962986032,70.0
1551,270.79200000000014,98.9858417531486,70.0
1552,288.0000000000001,116.44038720769402,70.0
1553,270.79200000000014,98.9858417531486,70.0
1554,253.584,105.09090909090904,70.0
1555,270.792,122.54545454545445,70.0
1556,288.0,139.9999999999999,95.71428571428572
1557,288.0,139.9999999999999,70.0
1558,288.0000000000001,139.9999999999999,70.0
1559,288.0,139.9999999999999,70.0
1560,288.0,122.54545454545445,95.71428571428572
1561,270.792,105.09090909090901,70.0
1562,253.584,87.6363636363636,70.0
1563,236.37600000000003,70.18181818181819,70.0
1564,236.37600000000003,87.63636363636363,70.0
1565,253.584,105.09090909090901,70.0
1566,270.792,122.54545454545445,70.0
1567,288.0,139.9999999999999,95.71428571428572
1568,288.0,139.9999999999999,95.71428571428572
1569,270.792,122.54545454545445,70.0
1570,253.584,105.09090909090904,70.0
1571,253.41788004479992,87.63636363636363,70.0
1572,270.6258800447999,105.09090909090904,70.0
1573,270.79200000000014,122.52452796363622,70.0
1574,288.0000000000001,139.97907341818166,70.0
1575,288.0000000000001,139.9999999999999,70.0
1576,270.79200000000014,122.54545454545445,70.0
1577,288.0,139.99999999999991,70.0
1578,270.79200000000014,122.54545454545445,70.0
1579,288.0000000000001,139.9999999999999,70.0
1580,270.79200000000014,122.54545454545445,70.0
1581,288.0000000000001,139.9999999999999,70.0
1582,288.0000000000001,139.9999999999999,70.0
1583,288.0,139.9999999999999,95.71428571428572
1584,270.792,122.54545454545445,70.0
1585,253.584,105.09090909090904,70.0
1586,236.37600000000003,87.63636363636363,70.0
1587,219.16800000000018,70.1818181818182,70.0
