,Collectief,KWEA,Penta,Vegitec,LAGO,PTI,QUBUS
3638,0,0,0,0,385.089642,0,0
3639,0,0,0,0,383.7842534,0,0
3640,0,0,0,0,316.5567396,0,0
3641,0,0,0,0,186.0178779,0,0
3642,0,0,0,0,253.898086,0,0
3643,0,0,0,0,447.0956013,0,0
3644,0,0,0,0,383.1315591,0,0
3645,0,0.044432222,0,0.03828036,384.4369477,0.137153506,0
3646,0,0.283623166,0,0.244354133,319.1675169,0.875488788,0
3647,0,0.50334508,0,0.43365446,317.8621283,1.553727012,0
3648,0,0,0,0,188.6286552,0,0
3649,0,0,0,0,381.8261705,0,0
3650,0,0,0,0,448.4009899,0,0
3651,0,0,0,0,120.7484471,0,0
3652,0,0,0,0,448.4009899,0,0
3653,0.00E+00,1.154969201,0.00E+00,0.690048813,448.4009899,2.730868177,0
3654,0.00E+00,0.669680441,0.00E+00,0.400107806,121.4011414,1.583426643,0
3655,0.00E+00,0.088136059,0.00E+00,0.05265784,122.70653,0.2083934,0
3656,0,0,0,0,317.2094339,0,0
3657,0,0,0,0,251.9400031,0,0
3658,0,0,0,0,122.70653,0,0
3659,0,0,0,0,448.4009899,0,0
3660,0,0,0,0,447.0956013,0,0
3661,0,0,0,0,186.6705722,0,0
3662,0,0,0,0,381.8261705,0,0
3663,0,0,0,0,251.2873088,0,0
3664,0,0,0,0,449.0536842,0,0
3665,0,0,0,0,319.1675169,0,0
3666,0,0,0,0,186.6705722,0,0
3667,0,0,0,0,381.8261705,0,0
3668,0,0,0,0,382.4788648,0,0
3669,0,0,0,0,186.6705722,0,0
3670,0.00E+00,0.404977481,0.00E+00,0.241958166,252.5926974,0.957549443,0
3671,0.00E+00,0.717808252,0.00E+00,0.428862286,123.3592243,1.697222498,0
3672,0,0,0,0,253.2453917,0,0
3673,0,0,0,0,253.2453917,0,0
3674,0,0,0,0,253.898086,0,0
3675,0,0,0,0,187.9759608,0,0
3676,0,0,0,0,187.3232665,0,0
3677,0.00E+00,0.513265055,0.00E+00,0.306655746,319.8202111,1.213590116,0
3678,0,0,0,0,383.1315591,0,0
3679,0,0,0,0,251.9400031,0,0
3680,0,0,0,0,319.8202111,0,0
3681,0,0,0,0,251.9400031,0,0
3682,0,0,0,0,254.5507803,0,0
3683,0,0,0,0,188.6286552,0,0
3684,0,0,0,0,253.2453917,0,0
3685,0,0,0,0,189.2813495,0,0
3686,0,0,0,0,317.2094339,0,0
3687,0,0,0,0,252.5926974,0,0
3688,0,0,0,0,252.5926974,0,0
3689,0,0,0,0,120.7484471,0,0
3690,0,0,0,0,187.9759608,0,0
3691,0,0,0,0,382.4788648,0,0
3692,0,0,0,0,449.0536842,0,0
3693,0,0,0,0,383.7842534,0,0
3694,0,0,0,0,382.4788648,0,0
3695,0.00E+00,0.056050852,0.00E+00,0.033488186,317.8621283,0.132529497,0
3696,0,0,0,0,251.2873088,0,0
3697,0,0,0,0,447.7482956,0,0
3698,0,0,0,0,317.2094339,0,0
3699,0,0,0,0,189.2813495,0,0
3700,0,0,0,0,448.4009899,0,0
3701,0,0,0,0,317.2094339,0,0
3702,0,0,0,0,447.7482956,0,0
3703,0,0,0,0,122.70653,0,0
3704,0,0,0,0,188.6286552,0,0
3705,0,0,0,0,187.3232665,0,0
3706,0,0,0,0,385.089642,0,0
3707,0,0,0,0,189.2813495,0,0
3708,0,0,0,0,383.7842534,0,0
3709,0,0,0,0,121.4011414,0,0
3710,0,0,0,0,318.5148225,0,0
3711,0,0,0,0,121.4011414,0,0
3712,0,0,0,0,187.3232665,0,0
3713,0,0,0,0,449.0536842,0,0
3714,0,0,0,0,120.7484471,0,0
3715,0,0,0,0,383.1315591,0,0
3716,0,0,0,0,189.2813495,0,0
3717,0,0,0,0,383.1315591,0,0
3718,0,0,0,0,123.3592243,0,0
3719,0,0,0,0,382.4788648,0,0
3720,0,0,0,0,297.054714,0,0
3721,0,0,0,0,417.5810118,0,0
3722,0,0,0,0,234.965409,0,0
3723,0,0,0,0,356.7091442,0,0
3724,0,0,0,0,359.1440189,0,0
3725,0,0,0,0,115.6565485,0,0
3726,0,0,0,0,115.0478298,0,0
3727,0,0,0,0,237.4002837,0,0
3728,0,0,0,0,357.9265816,0,0
3729,0,0,0,0,417.5810118,0,0
3730,0,0,0,0,356.7091442,0,0
3731,0,0,0,0,175.3109787,0,0
3732,0,0,0,0,113.8303925,0,0
3733,0,0,0,0,113.8303925,0,0
3734,0,0,0,0,356.1004256,0,0
3735,0,0,0,0,357.3178629,0,0
3736,0,0,0,0,112.6129551,0,0
3737,0,0,0,0,236.791565,0,0
3738,0,0,0,0,112.6129551,0,0
3739,0,0,0,0,235.5741277,0,0
3740,0,0,0,0,295.8372766,0,0
3741,0,0,0,0,237.4002837,0,0
3742,0.00E+00,0.344817717,0.00E+00,0.206015066,114.4391111,0.815304625,0
3743,0.00E+00,0.549360913,0.00E+00,0.328221606,112.6129551,1.298937007,0
3744,0,0,0,0,418.7984492,0,0
3745,0,0,0,0,418.1897305,0,0
3746,0,0,0,0,420.0158866,0,0
3747,0,0,0,0,419.4071679,0,0
3748,0,0,0,0,236.1828464,0,0
3749,0.00E+00,0.633584583,0.00E+00,0.378541946,295.2285579,1.498079752,0
3750,0.00E+00,0.019954994,0.00E+00,0.011922326,420.0158866,0.047182606,0
3751,0,0,0,0,175.3109787,0,0
3752,0,0,0,0,296.4459953,0,0
3753,0,0,0,0,236.791565,0,0
3754,0,0,0,0,419.4071679,0,0
3755,0,0,0,0,236.791565,0,0
3756,0,0,0,0,113.2216737,0,0
3757,0,0,0,0,115.6565485,0,0
3758,0,0,0,0,418.1897305,0,0
3759,0,0,0,0,234.965409,0,0
3760,0,0,0,0,113.8303925,0,0
3761,0,0,0,0,418.1897305,0,0
3762,0,0,0,0,298.2721513,0,0
3763,0,0,0,0,356.7091442,0,0
3764,0,0,0,0,359.1440189,0,0
3765,0,0,0,0,295.2285579,0,0
3766,0,0,0,0,418.7984492,0,0
3767,0.00E+00,0.027976696,0.00E+00,0.016714979,358.5353003,0.06614953,0
3768,0,0,0,0,175.3109787,0,0
3769,0,0,0,0,115.6565485,0,0
3770,0,0,0,0,418.1897305,0,0
3771,0,0,0,0,359.1440189,0,0
3772,0,0,0,0,113.8303925,0,0
3773,0.00E+00,0.709786549,0.00E+00,0.424069633,297.054714,1.678255574,0
3774,0.00E+00,0.561392866,0.00E+00,0.335410226,420.0158866,1.32738597,0
3775,0.00E+00,0.148295823,0.00E+00,0.08860094,114.4391111,0.350638218,0
3776,0,0,0,0,298.2721513,0,0
3777,0,0,0,0,174.70226,0,0
3778,0,0,0,0,236.1828464,0,0
3779,0,0,0,0,234.965409,0,0
3780,0,0,0,0,298.2721513,0,0
3781,0,0,0,0,113.8303925,0,0
3782,0,0,0,0,115.0478298,0,0
3783,0,0,0,0,357.9265816,0,0
3784,0,0,0,0,418.7984492,0,0
3785,0,0,0,0,174.0935414,0,0
3786,0,0,0,0,297.054714,0,0
3787,0,0,0,0,237.4002837,0,0
3788,0.00E+00,0.120221266,0.00E+00,0.071827493,115.0478298,0.284257303,0
3789,0.00E+00,0.497222452,0.00E+00,0.29707092,235.5741277,1.175658164,0
3790,0.00E+00,1.082777484,0.00E+00,0.646917093,174.70226,2.560174395,0
3791,0.00E+00,1.403629557,0.00E+00,0.838613626,175.3109787,3.318813426,0
3792,0,0,0,0,115.6565485,0,0
3793,0,0,0,0,416.9722932,0,0
3794,0,0,0,0,234.3566903,0,0
3795,0,0,0,0,417.5810118,0,0
3796,0,0,0,0,297.6634326,0,0
3797,0.00E+00,1.604162102,0.00E+00,0.95842396,112.6129551,3.79296282,0
3798,0.00E+00,0.609520276,0.00E+00,0.364164467,174.70226,1.441180877,0
3799,0,0,0,0,174.70226,0,0
3800,0,0,0,0,237.4002837,0,0
3801,0,0,0,0,173.4848227,0,0
3802,0,0,0,0,237.4002837,0,0
3803,0,0,0,0,175.3109787,0,0
3804,0,0,0,0,175.9196974,0,0
3805,0,0,0,0,175.9196974,0,0
3806,0.00E+00,0.124231917,0.00E+00,0.0742237,356.7091442,0.293740291,0
3807,0.00E+00,0.108188913,0.00E+00,0.064638633,356.1004256,0.255807391,0
3808,0.00E+00,0.040007847,0.00E+00,0.02390312,356.7091442,0.094596597,0
3809,0,0,0,0,174.70226,0,0
3810,0,0,0,0,418.1897305,0,0
3811,0,0,0,0,174.70226,0,0
3812,0.00E+00,0.172359327,0.00E+00,0.10297794,114.4391111,0.407535197,0
3813,0.00E+00,0.4932114,0.00E+00,0.294674473,419.4071679,1.166174228,0
3814,0.00E+00,0.701765648,0.00E+00,0.41927746,236.1828464,1.659290546,0
3815,0.00E+00,0.737861506,0.00E+00,0.44084332,237.4002837,1.744637437,0
3816,0,0,0,0,234.965409,0,0
3817,0,0,0,0,174.70226,0,0
3818,0,0,0,0,234.3566903,0,0
3819,0,0,0,0,173.4848227,0,0
3820,0,0,0,0,357.9265816,0,0
3821,0.00E+00,1.315395237,0.00E+00,0.78589708,234.3566903,3.110187692,0
3822,0.00E+00,0.826095425,0.00E+00,0.493559627,357.3178629,1.953262222,0
3823,0.00E+00,0.429041386,0.00E+00,0.256335406,418.7984492,1.01444737,0
3824,0.00E+00,0.09214671,0.00E+00,0.055054046,297.054714,0.217876388,0
3825,0,0,0,0,175.3109787,0,0
3826,0,0,0,0,298.2721513,0,0
3827,0,0,0,0,115.6565485,0,0
3828,0,0,0,0,234.965409,0,0
3829,0,0,0,0,175.3109787,0,0
3830,0,0,0,0,358.5353003,0,0
3831,0,0,0,0,175.3109787,0,0
3832,0,0,0,0,359.1440189,0,0
3833,0,0,0,0,418.1897305,0,0
3834,0,0,0,0,420.0158866,0,0
3835,0.00E+00,0.320753812,0.00E+00,0.191637826,295.2285579,0.758406697,0
3836,0.00E+00,0.669680441,0.00E+00,0.400107806,174.70226,1.583426643,0
3837,0.00E+00,1.459778269,0.00E+00,0.87216028,174.0935414,3.451574308,0
3838,0.00E+00,1.820737251,0.00E+00,1.08781912,175.9196974,4.305044166,0
3839,0.00E+00,2.097471763,0.00E+00,1.25315714,236.1828464,4.959369381,0
3840,0,0,0,0,234.3566903,0,0
3841,0,0,0,0,420.0158866,0,0
3842,0,0,0,0,237.4002837,0,0
3843,0,0,0,0,236.791565,0,0
3844,0,0,0,0,356.7091442,0,0
3845,0.00E+00,2.550675717,0.00E+00,1.523928733,418.1897305,6.03094796,0
3846,0.00E+00,1.419672161,0.00E+00,0.848198453,176.5284161,3.356745377,0
3847,0.00E+00,0.429041386,0.00E+00,0.256335406,295.8372766,1.01444737,0
3848,0,0,0,0,174.70226,0,0
3849,0,0,0,0,356.7091442,0,0
3850,0,0,0,0,234.965409,0,0
3851,0,0,0,0,297.6634326,0,0
3852,0,0,0,0,358.5353003,0,0
3853,0,0,0,0,114.4391111,0,0
3854,0,0,0,0,175.3109787,0,0
3855,0,0,0,0,356.1004256,0,0
3856,0,0,0,0,234.965409,0,0
3857,0,0,0,0,115.0478298,0,0
3858,0,0,0,0,112.6129551,0,0
3859,0,0,0,0,115.6565485,0,0
3860,0,0,0,0,237.4002837,0,0
3861,0.00E+00,0.437062688,0.00E+00,0.26112782,234.965409,1.033413346,0
3862,0.00E+00,1.070745532,0.00E+00,0.639728473,113.8303925,2.531725432,0
3863,0.00E+00,1.50389583,0.00E+00,0.898518793,420.0158866,3.555888123,0
3864,0,0,0,0,296.4459953,0,0
3865,0,0,0,0,113.2216737,0,0
3866,0,0,0,0,358.5353003,0,0
3867,0,0,0,0,235.5741277,0,0
3868,0,0,0,0,357.9265816,0,0
3869,0.00E+00,1.223150266,0.00E+00,0.730784326,356.1004256,2.892078971,0
3870,0.00E+00,0.168348676,0.00E+00,0.100581733,417.5810118,0.39805221,0
3871,0,0,0,0,174.0935414,0,0
3872,0,0,0,0,297.6634326,0,0
3873,0,0,0,0,295.2285579,0,0
3874,0,0,0,0,296.4459953,0,0
3875,0,0,0,0,356.1004256,0,0
3876,0,0,0,0,418.7984492,0,0
3877,0,0,0,0,357.3178629,0,0
3878,0,0,0,0,298.2721513,0,0
3879,0,0,0,0,419.4071679,0,0
3880,0,0,0,0,236.1828464,0,0
3881,0,0,0,0,236.791565,0,0
3882,0,0,0,0,297.054714,0,0
3883,0,0,0,0,174.0935414,0,0
3884,0,0,0,0,115.6565485,0,0
3885,0,0,0,0,176.5284161,0,0
3886,0.00E+00,0.14027412,0.00E+00,0.083808287,298.2721513,0.331671294,0
3887,0.00E+00,0.641605483,0.00E+00,0.38333412,295.2285579,1.51704478,0
3888,0,0,0,0,115.0478298,0,0
3889,0,0,0,0,358.5353003,0,0
3890,0,0,0,0,114.4391111,0,0
3891,0,0,0,0,357.9265816,0,0
3892,0,0,0,0,420.0158866,0,0
3893,0.00E+00,0.577435269,0.00E+00,0.344994933,295.2285579,1.365317448,0
3894,0,0,0,0,113.8303925,0,0
3895,0,0,0,0,358.5353003,0,0
3896,0,0,0,0,115.6565485,0,0
3897,0,0,0,0,357.3178629,0,0
3898,0,0,0,0,237.4002837,0,0
3899,0,0,0,0,112.6129551,0,0
3900,0,0,0,0,418.7984492,0,0
3901,0,0,0,0,115.0478298,0,0
3902,0,0,0,0,419.4071679,0,0
3903,0,0,0,0,296.4459953,0,0
3904,0,0,0,0,236.791565,0,0
3905,0,0,0,0,176.5284161,0,0
3906,0,0,0,0,418.7984492,0,0
3907,0,0,0,0,114.4391111,0,0
3908,0,0,0,0,297.054714,0,0
3909,0,0,0,0,419.4071679,0,0
3910,0,0,0,0,298.2721513,0,0
3911,0,0,0,0,357.3178629,0,0
3912,0,0,0,0,356.1004256,0,0
3913,0,0,0,0,234.3566903,0,0
3914,0,0,0,0,115.6565485,0,0
3915,0,0,0,0,175.3109787,0,0
3916,0,0,0,0,356.1004256,0,0
3917,0,0,0,0,295.8372766,0,0
3918,0,0,0,0,297.054714,0,0
3919,0,0,0,0,416.9722932,0,0
3920,0,0,0,0,295.8372766,0,0
3921,0,0,0,0,298.2721513,0,0
3922,0,0,0,0,115.6565485,0,0
3923,0,0,0,0,417.5810118,0,0
3924,0,0,0,0,236.1828464,0,0
3925,0,0,0,0,358.5353003,0,0
3926,0,0,0,0,419.4071679,0,0
3927,0,0,0,0,234.965409,0,0
3928,0,0,0,0,417.5810118,0,0
3929,0,0,0,0,175.9196974,0,0
3930,0,0,0,0,175.3109787,0,0
3931,0,0,0,0,296.4459953,0,0
3932,0,0,0,0,296.4459953,0,0
3933,0.00E+00,0.172359327,0.00E+00,0.10297794,234.3566903,0.407535197,0
3934,0.00E+00,0.88625559,0.00E+00,0.529502966,297.054714,2.095507989,0
3935,0.00E+00,1.351491095,0.00E+00,0.80746294,296.4459953,3.195534583,0
3936,0,0,0,0,236.791565,0,0
3937,0,0,0,0,236.1828464,0,0
3938,0,0,0,0,173.4848227,0,0
3939,0,0,0,0,295.8372766,0,0
3940,0,0,0,0,297.054714,0,0
3941,0.00E+00,1.303363284,0.00E+00,0.77870846,113.8303925,3.081738729,0
3942,0.00E+00,0.304710807,0.00E+00,0.18205276,115.6565485,0.720473798,0
3943,0,0,0,0,234.965409,0,0
3944,0,0,0,0,295.8372766,0,0
3945,0,0,0,0,295.8372766,0,0
3946,0,0,0,0,298.2721513,0,0
3947,0,0,0,0,175.3109787,0,0
3948,0,0,0,0,237.4002837,0,0
3949,0,0,0,0,295.8372766,0,0
3950,0,0,0,0,113.2216737,0,0
3951,0,0,0,0,112.6129551,0,0
3952,0,0,0,0,296.4459953,0,0
3953,0,0,0,0,298.2721513,0,0
3954,0,0,0,0,112.6129551,0,0
3955,0,0,0,0,298.2721513,0,0
3956,0,0,0,0,115.6565485,0,0
3957,0,0,0,0,356.1004256,0,0
3958,0,0,0,0,357.3178629,0,0
3959,0.00E+00,0.192412181,0.00E+00,0.114958734,420.0158866,0.454949189,0
3960,0,0,0,0,174.0935414,0,0
3961,0,0,0,0,359.1440189,0,0
3962,0,0,0,0,417.5810118,0,0
3963,0,0,0,0,173.4848227,0,0
3964,0,0,0,0,234.3566903,0,0
3965,0.00E+00,0.292678453,0.00E+00,0.1748639,173.4848227,0.692023886,0
3966,0,0,0,0,174.70226,0,0
3967,0,0,0,0,297.054714,0,0
3968,0,0,0,0,356.1004256,0,0
3969,0,0,0,0,296.4459953,0,0
3970,0,0,0,0,416.9722932,0,0
3971,0,0,0,0,298.2721513,0,0
3972,0,0,0,0,234.965409,0,0
3973,0,0,0,0,174.0935414,0,0
3974,0,0,0,0,234.965409,0,0
3975,0,0,0,0,356.1004256,0,0
3976,0,0,0,0,298.2721513,0,0
3977,0,0,0,0,418.7984492,0,0
3978,0,0,0,0,420.0158866,0,0
3979,0,0,0,0,115.0478298,0,0
3980,0,0,0,0,296.4459953,0,0
3981,0,0,0,0,175.9196974,0,0
3982,0,0,0,0,418.1897305,0,0
3983,0,0,0,0,115.6565485,0,0
3984,0,0,0,0,174.70226,0,0
3985,0,0,0,0,234.3566903,0,0
3986,0,0,0,0,237.4002837,0,0
3987,0,0,0,0,296.4459953,0,0
3988,0,0,0,0,297.6634326,0,0
3989,0,0,0,0,173.4848227,0,0
3990,0,0,0,0,174.0935414,0,0
3991,0,0,0,0,357.9265816,0,0
3992,0,0,0,0,175.9196974,0,0
3993,0,0,0,0,236.1828464,0,0
3994,0,0,0,0,418.7984492,0,0
3995,0,0,0,0,295.2285579,0,0
3996,0,0,0,0,175.9196974,0,0
3997,0,0,0,0,357.3178629,0,0
3998,0,0,0,0,296.4459953,0,0
3999,0,0,0,0,419.4071679,0,0
4000,0,0,0,0,297.6634326,0,0
4001,0,0,0,0,417.5810118,0,0
4002,0,0,0,0,174.70226,0,0
4003,0,0,0,0,235.5741277,0,0
4004,0,0,0,0,113.8303925,0,0
4005,0,0,0,0,297.6634326,0,0
4006,0,0,0,0,234.3566903,0,0
4007,0,0,0,0,420.0158866,0,0
4008,0,0,0,0,356.1004256,0,0
4009,0,0,0,0,357.3178629,0,0
4010,0,0,0,0,356.7091442,0,0
4011,0,0,0,0,356.1004256,0,0
4012,0,0,0,0,418.1897305,0,0
4013,0,0,0,0,237.4002837,0,0
4014,0,0,0,0,113.8303925,0,0
4015,0,0,0,0,234.965409,0,0
4016,0,0,0,0,173.4848227,0,0
4017,0,0,0,0,420.0158866,0,0
4018,0,0,0,0,295.2285579,0,0
4019,0,0,0,0,419.4071679,0,0
4020,0,0,0,0,113.2216737,0,0
4021,0,0,0,0,418.1897305,0,0
4022,0,0,0,0,295.8372766,0,0
4023,0,0,0,0,298.2721513,0,0
4024,0,0,0,0,297.6634326,0,0
4025,0,0,0,0,357.3178629,0,0
4026,0,0,0,0,358.5353003,0,0
4027,0,0,0,0,297.6634326,0,0
4028,0,0,0,0,357.9265816,0,0
4029,0,0,0,0,113.2216737,0,0
4030,0,0,0,0,418.7984492,0,0
4031,0,0,0,0,113.2216737,0,0
4032,0,0,0,0,174.70226,0,0
4033,0,0,0,0,176.5284161,0,0
4034,0,0,0,0,419.4071679,0,0
4035,0,0,0,0,416.9722932,0,0
4036,0,0,0,0,297.6634326,0,0
4037,0,0,0,0,417.5810118,0,0
4038,0,0,0,0,418.7984492,0,0
4039,0,0,0,0,234.965409,0,0
4040,0,0,0,0,416.9722932,0,0
4041,0,0,0,0,417.5810118,0,0
4042,0,0,0,0,114.4391111,0,0
4043,0,0,0,0,113.8303925,0,0
4044,0,0,0,0,357.3178629,0,0
4045,0,0,0,0,175.3109787,0,0
4046,0,0,0,0,115.6565485,0,0
4047,0,0,0,0,173.4848227,0,0
4048,0,0,0,0,295.2285579,0,0
4049,0,0,0,0,357.3178629,0,0
4050,0,0,0,0,296.4459953,0,0
4051,0,0,0,0,114.4391111,0,0
4052,0,0,0,0,176.5284161,0,0
4053,0,0,0,0,417.5810118,0,0
4054,0,0,0,0,420.0158866,0,0
4055,0,0,0,0,175.9196974,0,0
4056,0,0,0,0,357.9265816,0,0
4057,0,0,0,0,176.5284161,0,0
4058,0,0,0,0,419.4071679,0,0
4059,0,0,0,0,420.0158866,0,0
4060,0,0,0,0,176.5284161,0,0
4061,0,0,0,0,236.791565,0,0
4062,0,0,0,0,176.5284161,0,0
4063,0,0,0,0,175.9196974,0,0
4064,0,0,0,0,359.1440189,0,0
4065,0,0,0,0,418.1897305,0,0
4066,0,0,0,0,356.1004256,0,0
4067,0,0,0,0,236.1828464,0,0
4068,0,0,0,0,175.9196974,0,0
4069,0,0,0,0,295.2285579,0,0
4070,0,0,0,0,236.791565,0,0
4071,0,0,0,0,235.5741277,0,0
4072,0,0,0,0,416.9722932,0,0
4073,0,0,0,0,297.6634326,0,0
4074,0,0,0,0,359.1440189,0,0
4075,0,0,0,0,416.9722932,0,0
4076,0,0,0,0,174.0935414,0,0
4077,0,0,0,0,295.2285579,0,0
4078,0,0,0,0,356.7091442,0,0
4079,0,0,0,0,358.5353003,0,0
4080,0,0,0,0,295.2285579,0,0
4081,0,0,0,0,115.0478298,0,0
4082,0,0,0,0,297.054714,0,0
4083,0,0,0,0,295.2285579,0,0
4084,0,0,0,0,416.9722932,0,0
4085,0,0,0,0,236.791565,0,0
4086,0,0,0,0,174.70226,0,0
4087,0,0,0,0,112.6129551,0,0
4088,0,0,0,0,236.1828464,0,0
4089,0,0,0,0,358.5353003,0,0
4090,0,0,0,0,112.6129551,0,0
4091,0,0,0,0,357.3178629,0,0
4092,0,0,0,0,420.0158866,0,0
4093,0,0,0,0,112.6129551,0,0
4094,0,0,0,0,295.2285579,0,0
4095,0,0,0,0,417.5810118,0,0
4096,0,0,0,0,356.1004256,0,0
4097,0,0,0,0,115.6565485,0,0
4098,0,0,0,0,356.7091442,0,0
4099,0,0,0,0,418.7984492,0,0
4100,0,0,0,0,419.4071679,0,0
4101,0,0,0,0,418.1897305,0,0
4102,0,0,0,0,112.6129551,0,0
4103,0,0,0,0,295.8372766,0,0
4104,0,0,0,0,175.9196974,0,0
4105,0,0,0,0,357.9265816,0,0
4106,0,0,0,0,358.5353003,0,0
4107,0,0,0,0,237.4002837,0,0
4108,0,0,0,0,357.3178629,0,0
4109,0,0,0,0,114.4391111,0,0
4110,0,0,0,0,417.5810118,0,0
4111,0,0,0,0,237.4002837,0,0
4112,0,0,0,0,115.6565485,0,0
4113,0,0,0,0,113.2216737,0,0
4114,0,0,0,0,173.4848227,0,0
4115,0,0,0,0,234.965409,0,0
4116,0,0,0,0,418.7984492,0,0
4117,0,0,0,0,296.4459953,0,0
4118,0,0,0,0,416.9722932,0,0
4119,0,0,0,0,234.965409,0,0
4120,0,0,0,0,297.054714,0,0
4121,0,0,0,0,175.9196974,0,0
4122,0,0,0,0,175.3109787,0,0
4123,0,0,0,0,236.791565,0,0
4124,0,0,0,0,418.7984492,0,0
4125,0,0,0,0,113.8303925,0,0
4126,0,0,0,0,237.4002837,0,0
4127,0,0,0,0,176.5284161,0,0
4128,0,0,0,0,297.054714,0,0
4129,0,0,0,0,234.965409,0,0
4130,0,0,0,0,418.7984492,0,0
4131,0,0,0,0,176.5284161,0,0
4132,0,0,0,0,358.5353003,0,0
4133,0,0,0,0,113.8303925,0,0
4134,0,0,0,0,175.3109787,0,0
4135,0,0,0,0,236.791565,0,0
4136,0,0,0,0,297.6634326,0,0
4137,0,0,0,0,418.1897305,0,0
4138,0,0,0,0,356.1004256,0,0
4139,0,0,0,0,112.6129551,0,0
4140,0,0,0,0,298.2721513,0,0
4141,0,0,0,0,357.3178629,0,0
4142,0,0,0,0,113.2216737,0,0
4143,0,0,0,0,114.4391111,0,0
4144,0,0,0,0,237.4002837,0,0
4145,0,0,0,0,416.9722932,0,0
4146,0,0,0,0,113.8303925,0,0
4147,0,0,0,0,356.7091442,0,0
4148,0,0,0,0,173.4848227,0,0
4149,0,0,0,0,297.054714,0,0
4150,0,0,0,0,297.054714,0,0
4151,0,0,0,0,175.3109787,0,0
4152,0,0,0,0,234.3566903,0,0
4153,0,0,0,0,234.3566903,0,0
4154,0,0,0,0,113.8303925,0,0
4155,0,0,0,0,175.3109787,0,0
4156,0,0,0,0,356.7091442,0,0
4157,0,0,0,0,418.7984492,0,0
4158,0,0,0,0,176.5284161,0,0
4159,0,0,0,0,356.7091442,0,0
4160,0,0,0,0,234.965409,0,0
4161,0,0,0,0,115.0478298,0,0
4162,0,0,0,0,175.3109787,0,0
4163,0,0,0,0,175.9196974,0,0
4164,0,0,0,0,419.4071679,0,0
4165,0,0,0,0,235.5741277,0,0
4166,0,0,0,0,115.0478298,0,0
4167,0,0,0,0,175.3109787,0,0
4168,0,0,0,0,113.8303925,0,0
4169,0,0,0,0,235.5741277,0,0
4170,0,0,0,0,115.0478298,0,0
4171,0,0,0,0,356.1004256,0,0
4172,0,0,0,0,356.1004256,0,0
4173,0,0,0,0,175.3109787,0,0
4174,0,0,0,0,113.2216737,0,0
4175,0,0,0,0,297.054714,0,0
4176,0,0,0,0,296.4459953,0,0
4177,0,0,0,0,173.4848227,0,0
4178,0,0,0,0,174.70226,0,0
4179,0,0,0,0,358.5353003,0,0
4180,0,0,0,0,419.4071679,0,0
4181,0,0,0,0,175.3109787,0,0
4182,0,0,0,0,357.9265816,0,0
4183,0,0,0,0,417.5810118,0,0
4184,0,0,0,0,113.2216737,0,0
4185,0,0,0,0,234.3566903,0,0
4186,0,0,0,0,359.1440189,0,0
4187,0,0,0,0,112.6129551,0,0
4188,0,0,0,0,417.5810118,0,0
4189,0,0,0,0,359.1440189,0,0
4190,0,0,0,0,175.9196974,0,0
4191,0,0,0,0,113.8303925,0,0
4192,0,0,0,0,298.2721513,0,0
4193,0,0,0,0,295.8372766,0,0
4194,0,0,0,0,297.6634326,0,0
4195,0,0,0,0,237.4002837,0,0
4196,0,0,0,0,175.9196974,0,0
4197,0.00E+00,0.088136059,0.00E+00,0.05265784,420.0158866,0.2083934,0
4198,0.00E+00,0.400966429,0.00E+00,0.23956172,173.4848227,0.948065507,0
4199,0.00E+00,0.537328961,0.00E+00,0.321032986,115.6565485,1.270488043,0
4200,0,0,0,0,236.1828464,0,0
4201,0,0,0,0,235.5741277,0,0
4202,0,0,0,0,419.4071679,0,0
4203,0,0,0,0,296.4459953,0,0
4204,0,0,0,0,114.4391111,0,0
4205,0.00E+00,0.62556288,0.00E+00,0.373749293,175.9196974,1.479112828,0
4206,0,0,0,0,176.5284161,0,0
4207,0,0,0,0,114.4391111,0,0
4208,0,0,0,0,357.3178629,0,0
4209,0,0,0,0,113.2216737,0,0
4210,0,0,0,0,296.4459953,0,0
4211,0,0,0,0,234.3566903,0,0
4212,0,0,0,0,115.6565485,0,0
4213,0,0,0,0,356.1004256,0,0
4214,0,0,0,0,115.6565485,0,0
4215,0,0,0,0,236.1828464,0,0
4216,0,0,0,0,115.6565485,0,0
4217,0,0,0,0,297.054714,0,0
4218,0,0,0,0,295.2285579,0,0
4219,0,0,0,0,174.70226,0,0
4220,0,0,0,0,357.3178629,0,0
4221,0,0,0,0,174.70226,0,0
4222,0,0,0,0,237.4002837,0,0
4223,0,0,0,0,418.7984492,0,0
4224,0,0,0,0,419.4071679,0,0
4225,0,0,0,0,418.7984492,0,0
4226,0,0,0,0,114.4391111,0,0
4227,0,0,0,0,234.965409,0,0
4228,0,0,0,0,113.2216737,0,0
4229,0,0,0,0,115.0478298,0,0
4230,0,0,0,0,175.3109787,0,0
4231,0,0,0,0,417.5810118,0,0
4232,0,0,0,0,296.4459953,0,0
4233,0,0,0,0,115.6565485,0,0
4234,0,0,0,0,175.3109787,0,0
4235,0,0,0,0,173.4848227,0,0
4236,0,0,0,0,419.4071679,0,0
4237,0,0,0,0,176.5284161,0,0
4238,0,0,0,0,174.0935414,0,0
4239,0,0,0,0,236.1828464,0,0
4240,0,0,0,0,113.8303925,0,0
4241,0,0,0,0,418.7984492,0,0
